voltage,current,time
0.0007330775,2.796412e-06,78.60721
0.0007381141,2.807355e-06,79.14932
0.0007429123,2.820627e-06,79.69145
0.0007479191,2.83285e-06,80.23356
0.0007528365,2.842746e-06,80.77567
0.0007580221,2.858811e-06,81.31779
0.0007632673,2.870918e-06,81.85989
0.0007680357,2.8793e-06,82.402
0.0007729828,2.896646e-06,82.94412
0.000778079,2.905144e-06,83.48625
0.0007828474,2.92086e-06,84.02838
0.0007878542,2.936926e-06,84.57051
0.0007927418,2.95043e-06,85.11263
0.0007978976,2.965913e-06,85.65476
0.0008030832,2.981396e-06,86.19688
0.0008078814,2.995133e-06,86.73899
0.000813067,3.0105e-06,87.28112
0.0008180737,3.026566e-06,87.82324
0.0008228421,3.041234e-06,88.36535
0.0008282065,3.054854e-06,88.90747
0.0008331537,3.070571e-06,89.4496
0.0008380413,3.089197e-06,89.9917
0.0008429885,3.101653e-06,90.53382
0.0008478761,3.117137e-06,91.07594
0.0008531213,3.13099e-06,91.61805
0.0008580685,3.146823e-06,92.16019
0.0008627772,3.159395e-06,92.7023
0.0008680224,3.173132e-06,93.24442
0.0008730292,3.188034e-06,93.78654
0.0008779764,3.199209e-06,94.32866
0.0008829832,3.215042e-06,94.87078
0.0008883178,3.228313e-06,95.41289
0.000892967,3.238558e-06,95.95499
0.0008981526,3.251131e-06,96.49711
0.0009028614,3.259396e-06,97.03925
0.0009075999,3.27325e-06,97.58136
0.0009123981,3.281981e-06,98.12348
0.0009175241,3.293506e-06,98.66559
0.0009222329,3.300025e-06,99.2077
0.0009274781,3.312016e-06,99.74982
0.0009326637,3.322726e-06,100.2919
0.0009376705,3.333902e-06,100.8341
0.0009426475,3.341585e-06,101.3762
0.0009478331,3.349152e-06,101.9183
0.000952512,3.359048e-06,102.4604
0.000957638,3.363704e-06,103.0026
0.0009627044,3.371388e-06,103.5447
0.0009674728,3.382796e-06,104.0868
0.0009726882,3.386056e-06,104.6289
0.0009774268,3.395835e-06,105.171
0.0009826124,3.403169e-06,105.7131
0.0009875894,3.41027e-06,106.2553
0.0009924471,3.41807e-06,106.7974
0.000997752,3.424124e-06,107.3395
0.00100264,3.430992e-06,107.8816
0.001007587,3.434718e-06,108.4237
0.001012653,3.443682e-06,108.9658
0.001017392,3.451132e-06,109.508
0.001022667,3.45672e-06,110.0501
0.001027703,3.468362e-06,110.5922
0.001032352,3.474182e-06,111.1343
0.001037508,3.481167e-06,111.6764
0.001042604,3.491412e-06,112.2185
0.001047522,3.499095e-06,112.7607
0.001052499,3.505847e-06,113.3028
0.001057684,3.515859e-06,113.8449
0.001062542,3.526337e-06,114.387
0.001067549,3.53565e-06,114.9291
0.001072228,3.544847e-06,115.4713
0.001077354,3.55544e-06,116.0134
0.00108242,3.563124e-06,116.5555
0.001087189,3.576861e-06,117.0976
0.001092464,3.58664e-06,117.6397
0.001097471,3.599329e-06,118.1819
0.001102298,3.60969e-06,118.724
0.001106858,3.618887e-06,119.2661
0.001112074,3.630994e-06,119.8082
0.001117051,3.642868e-06,120.3504
0.001121879,3.648689e-06,120.8925
0.001126975,3.663707e-06,121.4346
0.001132101,3.677793e-06,121.9767
0.001137048,3.6899e-06,122.5189
0.001142085,3.698515e-06,123.061
0.001146883,3.713998e-06,123.6031
0.001152039,3.724475e-06,124.1452
0.001157045,3.74089e-06,124.6873
0.001161903,3.74997e-06,125.2294
0.001167029,3.766036e-06,125.7716
0.001171976,3.778376e-06,126.3137
0.001176834,3.794557e-06,126.8558
0.00118199,3.808993e-06,127.3979
0.001187056,3.8211e-06,127.94
0.001192033,3.8367e-06,128.4821
0.001197338,3.852067e-06,129.0242
0.001201987,3.865804e-06,129.5663
0.001206905,3.878842e-06,130.1085
0.00121218,3.895373e-06,130.6506
0.001216948,3.911438e-06,131.1927
0.001222014,3.928784e-06,131.7348
0.00122714,3.942638e-06,132.2769
0.00123173,3.960216e-06,132.819
0.001237005,3.979192e-06,133.3612
0.001241803,3.991649e-06,133.9033
0.001247048,4.009809e-06,134.4454
0.001252085,4.029484e-06,134.9875
0.001256675,4.042406e-06,135.5297
0.001262009,4.061498e-06,136.0718
0.001267046,4.08222e-06,136.6139
0.001271874,4.096888e-06,137.156
0.00127703,4.11924e-06,137.6981
0.001282007,4.136004e-06,138.2402
0.001286924,4.154514e-06,138.7823
0.001292109,4.177797e-06,139.3244
0.001296818,4.195841e-06,139.8666
0.001301974,4.216447e-06,140.4087
0.00130716,4.23973e-06,140.9508
0.001311541,4.258589e-06,141.4929
0.001316518,4.278379e-06,142.035
0.001321137,4.296307e-06,142.5771
0.001326621,4.312489e-06,143.1193
0.001331329,4.33228e-06,143.6614
0.001336426,4.349859e-06,144.2035
0.001341492,4.365342e-06,144.7456
0.00134626,4.37838e-06,145.2877
0.001351446,4.393281e-06,145.8299
0.001356542,4.411442e-06,146.372
0.001361251,4.424946e-06,146.9141
0.001366526,4.440546e-06,147.4562
0.001371324,4.451722e-06,147.9984
0.00137642,4.46476e-06,148.5405
0.001381606,4.478497e-06,149.0826
0.001386404,4.490488e-06,149.6247
0.00139147,4.505855e-06,150.1668
0.001396835,4.516798e-06,150.7089
0.001401424,4.526111e-06,151.251
0.001406521,4.535657e-06,151.7931
0.001411647,4.551024e-06,152.3352
0.001416475,4.557427e-06,152.8774
0.001421392,4.570466e-06,153.4195
0.001426309,4.576868e-06,153.9616
0.001431406,4.589208e-06,154.5037
0.001436472,4.593283e-06,155.0459
0.001441181,4.601316e-06,155.588
0.001446456,4.608533e-06,156.1301
0.001451641,4.613656e-06,156.6722
0.00145638,4.615285e-06,157.2143
0.001461595,4.621106e-06,157.7564
0.001466304,4.624831e-06,158.2985
0.00147137,4.625297e-06,158.8406
0.001476437,4.633912e-06,159.3827
0.001481295,4.637754e-06,159.9249
0.001486361,4.639733e-06,160.467
0.001491457,4.644389e-06,161.0091
0.001496404,4.650094e-06,161.5512
0.001501471,4.655565e-06,162.0933
0.001506627,4.658126e-06,162.6355
0.001510918,4.66546e-06,163.1776
0.001515746,4.670466e-06,163.7197
0.001520962,4.672911e-06,164.2618
0.001525909,4.681526e-06,164.8039
0.001530796,4.685833e-06,165.346
0.001535982,4.688278e-06,165.8881
0.001540899,4.697358e-06,166.4302
0.001545906,4.702713e-06,166.9723
0.001551151,4.705042e-06,167.5145
0.001555949,4.712725e-06,168.0566
0.001561105,4.716101e-06,168.5987
0.001566112,4.723552e-06,169.1408
0.001570851,4.727393e-06,169.6829
0.001575977,4.737405e-06,170.225
0.001581192,4.74276e-06,170.7671
0.001585722,4.74765e-06,171.3092
0.001591116,4.755566e-06,171.8514
0.001595765,4.762434e-06,172.3935
0.001600921,4.766276e-06,172.9356
0.001606047,4.772563e-06,173.4777
0.001610845,4.782341e-06,174.0198
0.001615942,4.784437e-06,174.562
0.001621038,4.792004e-06,175.1041
0.001625717,4.798407e-06,175.6462
0.001631051,4.809583e-06,176.1883
0.001636177,4.814588e-06,176.7304
0.001640916,4.822621e-06,177.2725
0.001646101,4.82914e-06,177.8146
0.001650751,4.832167e-06,178.3568
0.001655906,4.838454e-06,178.8989
0.001661062,4.845671e-06,179.441
0.00166598,4.853471e-06,179.9831
0.001670986,4.863017e-06,180.5252
0.001676172,4.870817e-06,181.0674
0.001681089,4.878151e-06,181.6095
0.001685858,4.885602e-06,182.1516
0.001690686,4.888861e-06,182.6937
0.001695842,4.900503e-06,183.2358
0.001700997,4.903064e-06,183.7779
0.001705766,4.914007e-06,184.3201
0.001710594,4.917732e-06,184.8622
0.001715422,4.928675e-06,185.4043
0.001720518,4.932634e-06,185.9465
0.001725495,4.942645e-06,186.4886
0.001730353,4.947768e-06,187.0307
0.001735806,4.958361e-06,187.5728
0.001740307,4.961737e-06,188.1149
0.001745433,4.973845e-06,188.6571
0.001750618,4.977337e-06,189.1992
0.001755357,4.984788e-06,189.7413
0.001760423,4.992471e-06,190.2834
0.001765668,5.004113e-06,190.8255
0.001770169,5.010515e-06,191.3677
0.001775503,5.020411e-06,191.9098
0.001780182,5.024602e-06,192.4519
0.001785338,5.034497e-06,192.994
0.001790494,5.04381e-06,193.5361
0.001795411,5.047768e-06,194.0783
0.001800478,5.061505e-06,194.6204
0.001805574,5.065463e-06,195.1625
0.00181061,5.072448e-06,195.7046
0.001815528,5.083857e-06,196.2467
0.001820415,5.092821e-06,196.7889
0.001825541,5.096546e-06,197.331
0.001830518,5.104812e-06,197.8731
0.001835525,5.115406e-06,198.4153
0.001840532,5.126698e-06,198.9574
0.001845568,5.132286e-06,199.4995
0.001850516,5.137408e-06,200.0416
0.001855612,5.146954e-06,200.5837
0.001860648,5.159294e-06,201.1258
0.001865447,5.162321e-06,201.6679
0.001870453,5.175709e-06,202.21
0.001875311,5.183858e-06,202.7522
0.001880437,5.193055e-06,203.2943
0.001885355,5.202019e-06,203.8364
0.001890272,5.209236e-06,204.3785
0.001895458,5.219015e-06,204.9207
0.001900673,5.226233e-06,205.4628
0.001905501,5.232403e-06,206.0049
0.001909971,5.242764e-06,206.547
0.001914918,5.24905e-06,207.0891
0.001920134,5.259761e-06,207.6312
0.001924872,5.269307e-06,208.1734
0.001929939,5.27862e-06,208.7155
0.001935184,5.283277e-06,209.2576
0.001939952,5.292357e-06,209.7997
0.001945019,5.305861e-06,210.3418
0.001949698,5.310983e-06,210.8839
0.001954854,5.322159e-06,211.426
0.00195998,5.32798e-06,211.9681
0.001964957,5.338923e-06,212.5102
0.001969874,5.345908e-06,213.0524
0.00197503,5.35883e-06,213.5945
0.001979858,5.367561e-06,214.1366
0.001985073,5.378155e-06,214.6787
0.001990169,5.383044e-06,215.2208
0.001994938,5.394453e-06,215.7629
0.002000064,5.404465e-06,216.3051
0.002004832,5.410984e-06,216.8472
0.002009749,5.424256e-06,217.3893
0.002014995,5.433103e-06,217.9314
0.002019972,5.439273e-06,218.4735
0.002025008,5.448237e-06,219.0156
0.002030134,5.461625e-06,219.5578
0.002034783,5.471287e-06,220.0999
0.002039969,5.480368e-06,220.642
0.002044678,5.486188e-06,221.1841
0.002049983,5.496899e-06,221.7262
0.002055049,5.507376e-06,222.2684
0.002059758,5.518668e-06,222.8105
0.002064973,5.528796e-06,223.3526
0.00206998,5.539274e-06,223.8947
0.002074748,5.545327e-06,224.4368
0.002079964,5.555921e-06,224.979
0.002085119,5.568727e-06,225.5211
0.002089709,5.578971e-06,226.0632
0.002095193,5.587819e-06,226.6053
0.002099872,5.593873e-06,227.1474
0.002104908,5.603652e-06,227.6896
0.002109319,5.617621e-06,228.2317
0.002114326,5.626935e-06,228.7738
0.002119094,5.637063e-06,229.3159
0.002124399,5.648006e-06,229.858
0.002129614,5.65371e-06,230.4002
0.002134144,5.664653e-06,230.9423
0.002139539,5.677692e-06,231.4844
0.002144426,5.688518e-06,232.0265
0.002149284,5.699112e-06,232.5686
0.002154469,5.709124e-06,233.1107
0.002159715,5.718903e-06,233.6529
0.002164364,5.727401e-06,234.195
0.00216952,5.742302e-06,234.7371
0.002174437,5.751383e-06,235.2792
0.002179354,5.762558e-06,235.8213
0.0021846,5.774549e-06,236.3634
0.002189368,5.783979e-06,236.9056
0.002194405,5.79562e-06,237.4477
0.002199411,5.802838e-06,237.9898
0.002204359,5.81448e-06,238.5319
0.002209425,5.82356e-06,239.074
0.002214611,5.8359e-06,239.6161
0.00221929,5.846145e-06,240.1583
0.002224445,5.861744e-06,240.7004
0.002229184,5.868147e-06,241.2425
0.00223425,5.879905e-06,241.7846
0.002239466,5.895621e-06,242.3268
0.002244294,5.905866e-06,242.8689
0.002249599,5.915877e-06,243.411
0.002254695,5.929847e-06,243.9531
0.002259284,5.940557e-06,244.4952
0.002264529,5.948008e-06,245.0374
0.002269208,5.964073e-06,245.5795
0.002274334,5.975016e-06,246.1216
0.00227949,5.982467e-06,246.6637
0.002284199,5.997601e-06,247.2058
0.002289504,6.008777e-06,247.748
0.002294511,6.020768e-06,248.2901
0.00229919,6.032409e-06,248.8322
0.002304375,6.049522e-06,249.3743
0.002308905,6.060232e-06,249.9164
0.002313972,6.068847e-06,250.4585
0.00231868,6.085262e-06,251.0006
0.002323836,6.096321e-06,251.5428
0.002329051,6.110175e-06,252.0849
0.002333969,6.12298e-06,252.627
0.002339005,6.131013e-06,253.1691
0.002343744,6.145798e-06,253.7112
0.002348721,6.157672e-06,254.2533
0.002354085,6.169546e-06,254.7954
0.002359003,6.184215e-06,255.3376
0.00236392,6.197719e-06,255.8797
0.002369076,6.211922e-06,256.4218
0.002373934,6.223563e-06,256.9639
0.002378911,6.237417e-06,257.506
0.002384037,6.250571e-06,258.0482
0.002389044,6.264192e-06,258.5903
0.002393782,6.280956e-06,259.1324
0.002398759,6.29609e-06,259.6745
0.002403945,6.311457e-06,260.2166
0.002408892,6.323797e-06,260.7587
0.002413869,6.334973e-06,261.3009
0.002419055,6.353832e-06,261.843
0.00242421,6.368151e-06,262.3851
0.00242883,6.379792e-06,262.9272
0.002433956,6.399117e-06,263.4693
0.002438724,6.413436e-06,264.0114
0.00244388,6.429269e-06,264.5535
0.002448976,6.445916e-06,265.0956
0.002453655,6.457907e-06,265.6377
0.002458781,6.476883e-06,266.1799
0.002464056,6.492366e-06,266.722
0.002468735,6.50622e-06,267.2641
0.002473742,6.522285e-06,267.8062
0.002479196,6.539049e-06,268.3483
0.002483815,6.555696e-06,268.8904
0.00248909,6.578979e-06,269.4326
0.002493799,6.592367e-06,269.9747
0.002498865,6.610411e-06,270.5168
0.002504051,6.629271e-06,271.0589
0.002508551,6.642891e-06,271.601
0.002513587,6.664894e-06,272.1432
0.002518415,6.688409e-06,272.6853
0.002523512,6.709597e-06,273.2274
0.002528459,6.730668e-06,273.7695
0.002533436,6.751739e-06,274.3116
0.002538562,6.776769e-06,274.8537
0.002543211,6.794813e-06,275.3959
0.002548307,6.824033e-06,275.938
0.002553582,6.854651e-06,276.4801
0.00255844,6.878632e-06,277.0222
0.002563387,6.910646e-06,277.5643
0.002568185,6.94301e-06,278.1064
0.002573371,6.988179e-06,278.6486
0.002578437,7.037655e-06,279.1907
0.002583176,7.09563e-06,279.7328
0.002588332,7.148366e-06,280.2749
0.002593488,7.234514e-06,280.817
0.002598226,7.302151e-06,281.3591
0.002603233,7.417868e-06,281.9013
0.002608418,7.5188e-06,282.4434
0.002613187,7.630675e-06,282.9855
0.002618432,7.750583e-06,283.5276
0.002623171,7.896218e-06,284.0697
0.002628118,8.057919e-06,284.6118
0.002633601,8.238479e-06,285.1539
0.002638072,8.429284e-06,285.6961
0.002643526,8.63208e-06,286.2382
0.002648592,8.858973e-06,286.7803
0.00265339,9.138137e-06,287.3224
0.002658337,9.401236e-06,287.8645
0.002663076,9.652809e-06,288.4066
0.002668291,1.011288e-05,288.9488
0.002673298,1.052802e-05,289.4909
0.002678066,1.107086e-05,290.033
0.002683401,1.171522e-05,290.5751
0.002688706,1.236168e-05,291.1173
0.002693564,1.303677e-05,291.6594
0.00269857,1.376215e-05,292.2015
0.002702832,1.441187e-05,292.7436
0.002708137,1.52007e-05,293.2857
0.002712667,1.596729e-05,293.8278
0.002717644,1.678767e-05,294.3699
0.002723455,1.761178e-05,294.912
0.002727658,1.834845e-05,295.4541
0.002732664,1.91516e-05,295.9963
0.002737969,2.0087e-05,296.5384
0.002742499,2.078305e-05,297.0805
0.002747685,2.155162e-05,297.6226
0.002752483,2.247735e-05,298.1647
0.002757818,2.331566e-05,298.7069
0.002762884,2.413196e-05,299.249
0.002767473,2.491812e-05,299.7911
0.002773046,2.576108e-05,300.3332
0.002778292,2.660812e-05,300.8753
0.002782732,2.729846e-05,301.4175
0.002787977,2.808229e-05,301.9596
0.002792597,2.874446e-05,302.5017
0.002797633,2.944737e-05,303.0438
0.0028027,3.007438e-05,303.5859
0.002807349,3.004877e-05,304.128
0.002813101,3.06943e-05,304.6701
0.002818584,3.132306e-05,305.2123
0.002822727,3.123132e-05,305.7544
0.002827644,3.17907e-05,306.2965
0.002832055,3.227254e-05,306.8386
0.002837628,3.231526e-05,307.3808
0.002843171,3.274297e-05,307.9229
0.002848595,3.255659e-05,308.465
0.002852529,3.314961e-05,309.0071
0.002857476,3.301213e-05,309.5493
0.002862751,3.344985e-05,310.0914
0.002868474,3.363925e-05,310.6335
0.002873302,3.372959e-05,311.1756
0.002878964,3.358093e-05,311.7178
0.002883106,3.39197e-05,312.2599
0.002887577,3.414461e-05,312.802
0.002892613,3.401062e-05,313.3441
0.002899528,3.391714e-05,313.8862
0.002902985,3.408245e-05,314.4283
0.002912611,3.392017e-05,314.9704
0.002912194,3.413216e-05,315.5126
0.002917677,3.395532e-05,316.0547
0.002918243,3.399246e-05,316.5968
0.00292787,3.398315e-05,317.1389
0.002931148,3.400526e-05,317.681
0.002937824,3.394554e-05,318.2232
0.002939135,3.391504e-05,318.7653
0.002949268,3.394345e-05,319.3074
0.002957106,3.394182e-05,319.8495
0.002960652,3.399758e-05,320.3916
0.002961099,3.400201e-05,320.9338
0.002963394,3.401306e-05,321.4759
0.002974212,3.402738e-05,322.018
0.002972901,3.401889e-05,322.5601
0.00297755,3.403204e-05,323.1022
0.002987325,3.404578e-05,323.6444
0.002992004,3.403286e-05,324.1865
0.002999067,3.403414e-05,324.7286
0.003006697,3.406685e-05,325.2707
0.003003955,3.405137e-05,325.8128
0.003011942,3.408419e-05,326.3549
0.003017366,3.406953e-05,326.897
0.003027141,3.407302e-05,327.4391
0.003026187,3.407884e-05,327.9812
0.003031582,3.413123e-05,328.5234
0.003032953,3.409374e-05,329.0655
0.003045738,3.413134e-05,329.6076
0.003047734,3.38743e-05,330.1497
0.003052443,3.38715e-05,330.6918
0.003057569,3.386731e-05,331.234
0.003062278,3.387453e-05,331.776
0.003071785,3.383937e-05,332.3182
0.003071517,3.380119e-05,332.8603
0.003075272,3.375125e-05,333.4024
0.003077239,3.378326e-05,333.9445
0.003086954,3.378e-05,334.4866
0.003094375,3.379246e-05,335.0287
0.003096998,3.38098e-05,335.5708
0.003101766,3.381609e-05,336.1129
0.003106564,3.383681e-05,336.655
0.00311166,3.385847e-05,337.1971
0.003116697,3.376661e-05,337.7392
0.003121763,3.370142e-05,338.2814
0.003127009,3.370282e-05,338.8235
0.003131062,3.367371e-05,339.3656
0.003134876,3.362505e-05,339.9077
0.003141701,3.348175e-05,340.4498
0.003146708,3.349548e-05,340.9919
0.003151625,3.351411e-05,341.5341
0.00315696,3.354345e-05,342.0762
0.003161609,3.355998e-05,342.6183
0.003166884,3.358629e-05,343.1604
0.003171861,3.360922e-05,343.7025
0.00317654,3.363227e-05,344.2446
0.003181636,3.365823e-05,344.7868
0.003187001,3.368943e-05,345.3289
0.003191739,3.370771e-05,345.871
0.003196776,3.374054e-05,346.4131
0.003201693,3.377034e-05,346.9552
0.003206909,3.379676e-05,347.4973
0.003212184,3.382587e-05,348.0394
0.003216684,3.385427e-05,348.5816
0.003221869,3.388291e-05,349.1237
0.003227025,3.392063e-05,349.6658
0.003231704,3.394694e-05,350.2079
0.003237009,3.397779e-05,350.75
0.003241688,3.401411e-05,351.2921
0.003246874,3.404089e-05,351.8343
0.003251731,3.408513e-05,352.3764
0.003256679,3.410794e-05,352.9185
0.003261596,3.414392e-05,353.4606
0.003266841,3.418466e-05,354.0027
0.003271669,3.422145e-05,354.5449
0.003276765,3.425032e-05,355.087
0.003281891,3.428815e-05,355.6291
0.00328666,3.43296e-05,356.1712
0.003291667,3.4358e-05,356.7133
0.003296673,3.44041e-05,357.2555
0.003301412,3.443507e-05,357.7976
0.003306121,3.447151e-05,358.3397
0.003311276,3.450469e-05,358.8818
0.003316194,3.454508e-05,359.4239
0.00332129,3.458234e-05,359.966
0.003326446,3.461703e-05,360.5081
0.003331244,3.465929e-05,361.0503
0.00333631,3.46977e-05,361.5924
0.003341466,3.473915e-05,362.1345
0.003346175,3.477547e-05,362.6766
0.003351301,3.481691e-05,363.2187
0.003356457,3.48551e-05,363.7608
0.003361136,3.488944e-05,364.303
0.003366441,3.493833e-05,364.8451
0.003371179,3.497e-05,365.3872
0.003376395,3.501668e-05,365.9293
0.003381342,3.505789e-05,366.4714
0.003386289,3.510015e-05,367.0135
0.003391504,3.514322e-05,367.5557
0.003396392,3.518141e-05,368.0978
0.003401041,3.522285e-05,368.6399
0.003406197,3.526767e-05,369.182
0.003411323,3.531121e-05,369.7242
0.003416091,3.534928e-05,370.2663
0.003421366,3.538886e-05,370.8084
0.003426224,3.542902e-05,371.3505
0.003431439,3.547489e-05,371.8926
0.003436446,3.552064e-05,372.4347
0.003441304,3.555883e-05,372.9769
0.00344637,3.561075e-05,373.519
0.003451586,3.564381e-05,374.0611
0.003456205,3.568782e-05,374.6032
0.003461182,3.573357e-05,375.1453
0.003466189,3.577233e-05,375.6875
0.003471375,3.581599e-05,376.2296
0.00347653,3.586768e-05,376.7717
0.003481209,3.590644e-05,377.3138
0.003486454,3.594928e-05,377.8559
0.003491551,3.599492e-05,378.398
0.003496498,3.604125e-05,378.9402
0.00350067,3.608118e-05,379.4823
0.003505796,3.612437e-05,380.0244
0.003511071,3.617199e-05,380.5665
0.003515959,3.621227e-05,381.1086
0.003520787,3.625802e-05,381.6508
0.003525943,3.630004e-05,382.1929
0.00353083,3.634463e-05,382.735
0.003535897,3.639155e-05,383.2771
0.003540695,3.643311e-05,383.8192
0.00354594,3.648142e-05,384.3613
0.003550977,3.652612e-05,384.9034
0.003555685,3.657269e-05,385.4455
0.00356102,3.661797e-05,385.9877
0.003566027,3.666221e-05,386.5298
0.003570765,3.670901e-05,387.0719
0.003575861,3.675232e-05,387.614
0.003581017,3.679271e-05,388.1562
0.003585756,3.683812e-05,388.6982
0.003590912,3.689539e-05,389.2404
0.00359565,3.693777e-05,389.7825
0.003600687,3.698422e-05,390.3246
0.003605902,3.703474e-05,390.8667
0.00361073,3.707828e-05,391.4088
0.003615677,3.71217e-05,391.9509
0.003620893,3.717479e-05,392.493
0.003625751,3.721716e-05,393.0351
0.003630728,3.726024e-05,393.5773
0.003636003,3.731728e-05,394.1194
