voltage [V],current [A],time [s]
-0.004056633,-5.679815e-05,18.61866
-0.004049122,-5.66987e-05,18.75969
-0.00404194,-5.659979e-05,18.90073
-0.004034996,-5.649868e-05,19.04179
-0.00402838,-5.639944e-05,19.18283
-0.004021406,-5.629839e-05,19.32387
-0.004014641,-5.61991e-05,19.4649
-0.004007429,-5.609987e-05,19.60596
-0.004001319,-5.59989e-05,19.747
-0.003993183,-5.589954e-05,19.88805
-0.003986746,-5.579842e-05,20.02911
-0.003979474,-5.569919e-05,20.17016
-0.003972352,-5.559823e-05,20.31119
-0.003965199,-5.549897e-05,20.45225
-0.003958106,-5.539956e-05,20.59329
-0.003951162,-5.529876e-05,20.73436
-0.003944665,-5.519959e-05,20.87543
-0.003937572,-5.509853e-05,21.01647
-0.00393036,-5.499911e-05,21.15752
-0.003923625,-5.489832e-05,21.29857
-0.003916115,-5.479899e-05,21.43962
-0.003909141,-5.469963e-05,21.58066
-0.003902078,-5.45986e-05,21.72173
-0.003895342,-5.449945e-05,21.86277
-0.003888249,-5.439854e-05,22.00382
-0.003880888,-5.429921e-05,22.14487
-0.003874213,-5.419995e-05,22.28592
-0.003866881,-5.409881e-05,22.42695
-0.003859818,-5.39996e-05,22.56801
-0.003852934,-5.389856e-05,22.70906
-0.003845185,-5.379951e-05,22.85012
-0.003838748,-5.369839e-05,22.99117
-0.003831655,-5.359921e-05,23.13223
-0.003823906,-5.350001e-05,23.27327
-0.003817081,-5.339905e-05,23.41432
-0.003810108,-5.329949e-05,23.55536
-0.003802866,-5.319848e-05,23.69642
-0.003795683,-5.309947e-05,23.83747
-0.003788859,-5.299997e-05,23.97851
-0.00378105,-5.289911e-05,24.11957
-0.003774107,-5.279982e-05,24.26062
-0.003767163,-5.269892e-05,24.40166
-0.003759354,-5.259956e-05,24.54271
-0.003752321,-5.249846e-05,24.68377
-0.003745168,-5.239925e-05,24.82482
-0.003737897,-5.229996e-05,24.96588
-0.003730237,-5.219894e-05,25.10694
-0.00372383,-5.209989e-05,25.24801
-0.00371626,-5.199869e-05,25.38907
-0.003708959,-5.189929e-05,25.53012
-0.003701448,-5.179844e-05,25.67117
-0.003694206,-5.169936e-05,25.81222
-0.003687382,-5.15998e-05,25.95327
-0.003679991,-5.149879e-05,26.09431
-0.003672361,-5.139974e-05,26.23537
-0.003664672,-5.129866e-05,26.37642
-0.003657162,-5.119934e-05,26.51747
-0.003650218,-5.110004e-05,26.65851
-0.00364247,-5.099936e-05,26.79956
-0.003635764,-5.089985e-05,26.9406
-0.003628522,-5.079866e-05,27.08164
-0.003620297,-5.069937e-05,27.22268
-0.003612846,-5.059829e-05,27.36372
-0.003605604,-5.049903e-05,27.50476
-0.003598362,-5.039976e-05,27.64581
-0.003590673,-5.029888e-05,27.78687
-0.00358364,-5.019939e-05,27.92794
-0.003575325,-5.009858e-05,28.06898
-0.003567576,-4.999939e-05,28.21003
-0.00356096,-4.98999e-05,28.35108
-0.003552705,-4.979887e-05,28.49213
-0.003544748,-4.969981e-05,28.63318
-0.00353691,-4.959885e-05,28.77422
-0.003529429,-4.949953e-05,28.91528
-0.00352177,-4.939846e-05,29.05632
-0.003513694,-4.92995e-05,29.19738
-0.003506154,-4.920003e-05,29.33843
-0.003498495,-4.909908e-05,29.47948
-0.00349015,-4.899954e-05,29.62052
-0.003482521,-4.889863e-05,29.76156
-0.003473938,-4.879929e-05,29.90261
-0.003466159,-4.869835e-05,30.04367
-0.003458321,-4.859916e-05,30.1847
-0.003450841,-4.84997e-05,30.32575
-0.003442138,-4.839888e-05,30.46681
-0.003434241,-4.829961e-05,30.60783
-0.003425539,-4.819868e-05,30.74888
-0.003418326,-4.809916e-05,30.88992
-0.003409743,-4.800015e-05,31.03099
-0.00340116,-4.789916e-05,31.17203
-0.003392637,-4.779978e-05,31.31308
-0.003383756,-4.769875e-05,31.45414
-0.003374726,-4.75995e-05,31.59519
-0.003366381,-4.749866e-05,31.73624
-0.003357679,-4.739925e-05,31.87731
-0.003348202,-4.730001e-05,32.01836
-0.003338814,-4.719901e-05,32.15943
-0.003330141,-4.709975e-05,32.30048
-0.003320754,-4.699871e-05,32.44153
-0.003311276,-4.689959e-05,32.58259
-0.003301769,-4.67986e-05,32.72362
-0.003292382,-4.669934e-05,32.86466
-0.003282219,-4.660012e-05,33.00572
-0.003272027,-4.649925e-05,33.14677
-0.003261149,-4.639965e-05,33.28781
-0.003250957,-4.629865e-05,33.42886
-0.003239542,-4.619954e-05,33.56991
-0.003228664,-4.610016e-05,33.71095
-0.003216237,-4.599917e-05,33.85198
-0.003203154,-4.589991e-05,33.99305
-0.003189594,-4.579916e-05,34.13408
-0.003174663,-4.569971e-05,34.27512
