voltage [V],current [A],time [s]
-0.005346686,-1.999988e-05,0.0
-0.00532192,-1.990041e-05,0.141098
-0.005295485,-1.979938e-05,0.2821405
-0.005269855,-1.970024e-05,0.423185
-0.005244821,-1.959925e-05,0.5642417
-0.005219102,-1.950012e-05,0.705274
-0.005194485,-1.940076e-05,0.8463274
-0.005167961,-1.929983e-05,0.9873724
-0.005143225,-1.920047e-05,1.128451
-0.005117089,-1.909962e-05,1.269483
-0.005092233,-1.90003e-05,1.410524
-0.005066305,-1.889933e-05,1.551571
-0.005040407,-1.880001e-05,1.692618
-0.005015224,-1.870088e-05,1.83366
-0.004989088,-1.859985e-05,1.974724
-0.004964322,-1.85004e-05,2.115784
-0.004938632,-1.839951e-05,2.256816
-0.004913181,-1.830017e-05,2.397868
-0.004887521,-1.819935e-05,2.538913
-0.00486201,-1.809999e-05,2.679983
-0.004836768,-1.800054e-05,2.821017
-0.004811019,-1.789957e-05,2.96205
-0.004785001,-1.780035e-05,3.103102
-0.004759371,-1.769932e-05,3.244153
-0.004734397,-1.760008e-05,3.385197
-0.004708827,-1.750077e-05,3.526248
-0.004682928,-1.73999e-05,3.6673
-0.004657507,-1.730061e-05,3.808349
-0.004631132,-1.719955e-05,3.949392
-0.004606605,-1.710017e-05,4.090446
-0.004580349,-1.699917e-05,4.231508
-0.004554868,-1.690004e-05,4.37256
-0.004529476,-1.680068e-05,4.513603
-0.004503548,-1.669973e-05,4.654655
-0.00447759,-1.66004e-05,4.795699
-0.004452199,-1.649959e-05,4.936736
-0.004426926,-1.640015e-05,5.07778
-0.00440076,-1.630055e-05,5.218832
-0.00437513,-1.619956e-05,5.359881
-0.004349142,-1.61004e-05,5.500919
-0.00432387,-1.599939e-05,5.641962
-0.004297584,-1.590015e-05,5.783008
-0.004271805,-1.579916e-05,5.924075
-0.004246473,-1.569976e-05,6.065118
-0.004220247,-1.560061e-05,6.20618
-0.004194498,-1.549961e-05,6.347222
-0.004168659,-1.540029e-05,6.48827
-0.004142314,-1.529929e-05,6.629294
-0.00411725,-1.520013e-05,6.770358
-0.004090756,-1.509913e-05,6.9114
-0.004064351,-1.499976e-05,7.052435
-0.004038364,-1.490045e-05,7.193499
-0.004012227,-1.479959e-05,7.334549
-0.003985763,-1.470032e-05,7.475597
-0.003959894,-1.459909e-05,7.616639
-0.003933609,-1.44998e-05,7.757686
-0.00390774,-1.440065e-05,7.898737
-0.003880143,-1.429954e-05,8.039807
-0.003854573,-1.420027e-05,8.180845
-0.003827214,-1.409935e-05,8.321902
-0.003800243,-1.400002e-05,8.462953
-0.003772974,-1.389917e-05,8.603986
-0.003746361,-1.379984e-05,8.745022
-0.003719538,-1.370045e-05,8.886073
-0.003691703,-1.359941e-05,9.027118
-0.003664434,-1.350025e-05,9.168152
-0.003636032,-1.339929e-05,9.30921
-0.003608942,-1.329993e-05,9.450265
-0.003579676,-1.320061e-05,9.591321
-0.003551453,-1.309972e-05,9.732364
-0.003522277,-1.300043e-05,9.873407
-0.003491819,-1.289925e-05,10.01445
-0.003462523,-1.280005e-05,10.1555
-0.003432065,-1.269908e-05,10.29653
-0.003400415,-1.259998e-05,10.43759
-0.003367543,-1.250062e-05,10.57864
-0.003333479,-1.239973e-05,10.71968
-0.003297061,-1.230044e-05,10.86074
-0.003257334,-1.21995e-05,11.00181
-0.003212839,-1.210018e-05,11.14286
-0.003151387,-1.199915e-05,11.28391
-0.002821773,-1.18999e-05,11.42497
-0.002820134,-1.180073e-05,11.56601
-0.002818435,-1.169968e-05,11.70705
-0.00281626,-1.160047e-05,11.84811
-0.00281477,-1.149933e-05,11.98916
-0.002813429,-1.140003e-05,12.13023
-0.002812326,-1.13009e-05,12.27128
-0.002810746,-1.119987e-05,12.41231
-0.00280872,-1.110039e-05,12.55336
-0.002807349,-1.09994e-05,12.69442
-0.002806097,-1.090029e-05,12.83547
-0.002804518,-1.079919e-05,12.97651
-0.002803415,-1.069994e-05,13.11757
-0.002801627,-1.060065e-05,13.2586
-0.002800763,-1.049982e-05,13.39965
-0.002799243,-1.040043e-05,13.5407
-0.002798527,-1.029938e-05,13.68174
-0.002796799,-1.020009e-05,13.82278
-0.002795815,-1.010066e-05,13.96382
-0.002793878,-9.999872e-06,14.10487
-0.002792925,-9.900541e-06,14.24591
-0.002791435,-9.799565e-06,14.38696
-0.002790034,-9.700205e-06,14.52801
-0.002788693,-9.59936e-06,14.66908
-0.002787888,-9.500029e-06,14.81012
-0.002786338,-9.400319e-06,14.95116
-0.002784431,-9.299358e-06,15.0922
-0.002784073,-9.200259e-06,15.23326
-0.002782375,-9.099254e-06,15.37429
-0.002781481,-8.999967e-06,15.51534
-0.002779782,-8.898991e-06,15.65639
-0.002779454,-8.799849e-06,15.79745
-0.002777904,-8.700415e-06,15.93848
-0.002776653,-8.599411e-06,16.07954
-0.002774894,-8.500167e-06,16.22058
-0.002773821,-8.399162e-06,16.36164
-0.002772778,-8.299961e-06,16.50268
-0.002771646,-8.200645e-06,16.64371
-0.002770275,-8.099698e-06,16.78477
-0.002768755,-8.000308e-06,16.9258
-0.00276804,-7.899434e-06,17.06686
-0.002766758,-7.800132e-06,17.20791
-0.00276503,-7.698938e-06,17.34898
-0.002763927,-7.599592e-06,17.49004
-0.002762854,-7.500494e-06,17.63108
-0.002761513,-7.399474e-06,17.77214
-0.002760291,-7.300026e-06,17.9132
-0.00275895,-7.199153e-06,18.05424
-0.002757967,-7.099836e-06,18.1953
-0.002756476,-6.99902e-06,18.33635
-0.002755731,-6.899601e-06,18.47743
-0.002754271,-6.800314e-06,18.61846
-0.00275299,-6.699294e-06,18.75949
-0.002751529,-6.60005e-06,18.90055
-0.002750456,-6.499031e-06,19.0416
-0.002749562,-6.399758e-06,19.18265
-0.002748191,-6.300354e-06,19.32369
-0.002746969,-6.199509e-06,19.46474
-0.002745003,-6.100192e-06,19.60577
-0.002744645,-5.998736e-06,19.74682
-0.002743185,-5.899361e-06,19.88786
-0.002742231,-5.7984e-06,20.02892
-0.0027408,-5.699345e-06,20.16998
-0.002739161,-5.599868e-06,20.31102
-0.002738535,-5.499038e-06,20.45206
-0.002736658,-5.39975e-06,20.59311
-0.002735555,-5.298891e-06,20.73414
-0.00273481,-5.199428e-06,20.87517
-0.002732754,-5.100213e-06,21.01622
-0.002731532,-4.999209e-06,21.15728
-0.002730221,-4.899965e-06,21.29833
-0.002729028,-4.799032e-06,21.43937
-0.002727658,-4.699745e-06,21.58044
-0.002726704,-4.598754e-06,21.72149
-0.002725244,-4.499292e-06,21.86254
-0.0027242,-4.400164e-06,22.00359
-0.002722412,-4.299145e-06,22.14467
-0.002721667,-4.199625e-06,22.28573
-0.002720237,-4.098678e-06,22.42676
-0.002718687,-3.999608e-06,22.56781
-0.002717793,-3.898589e-06,22.70886
-0.002716124,-3.799229e-06,22.84992
-0.002715379,-3.69997e-06,22.99097
-0.002713472,-3.59914e-06,23.13203
-0.002712399,-3.499692e-06,23.27309
-0.002710789,-3.398629e-06,23.41411
-0.002709925,-3.299385e-06,23.55516
-0.002707601,-3.200199e-06,23.69621
-0.002706766,-3.099121e-06,23.83726
-0.002705246,-2.999805e-06,23.9783
-0.002704054,-2.898916e-06,24.11935
-0.002702475,-2.799425e-06,24.2604
-0.002701521,-2.698653e-06,24.40144
-0.002699494,-2.599307e-06,24.54248
-0.002697825,-2.499684e-06,24.68353
-0.002696931,-2.398621e-06,24.82458
-0.002695233,-2.299523e-06,24.96565
-0.002693713,-2.198562e-06,25.1067
-0.002691716,-2.099143e-06,25.24775
-0.002690107,-2.000015e-06,25.3888
-0.002688676,-1.899141e-06,25.52985
-0.002686888,-1.799737e-06,25.67089
-0.002685189,-1.698601e-06,25.81194
-0.002683163,-1.599386e-06,25.953
-0.002681553,-1.498396e-06,26.09404
-0.002679586,-1.399167e-06,26.23509
-0.002677441,-1.299952e-06,26.37613
-0.002674848,-1.198918e-06,26.51718
-0.002672136,-1.09963e-06,26.65822
-0.002669573,-9.986397e-07,26.79926
-0.002666384,-8.99352e-07,26.94031
-0.002663314,-7.981726e-07,27.08136
-0.002658874,-6.987539e-07,27.2224
-0.002653599,-5.997426e-07,27.36343
-0.002645433,-4.987378e-07,27.5045
-0.00262624,-3.993773e-07,27.64552
-0.002476096,-2.983434e-07,27.78655
-0.0003721118,-1.990556e-07,27.92759
4.61936e-06,-9.985524e-08,28.06866
4.827976e-06,1.222361e-09,28.20972
4.976988e-06,1.000881e-07,28.35108
4.976988e-06,1.992012e-07,28.49212
5.125999e-06,2.986053e-07,28.63315
4.827976e-06,3.996101e-07,28.7742
5.39422e-06,4.988251e-07,28.91526
4.351139e-06,5.998299e-07,29.05631
4.768372e-06,6.98943e-07,29.19737
5.334616e-06,7.999624e-07,29.33842
5.066395e-06,8.994539e-07,29.47947
5.096197e-06,9.988289e-07,29.62051
5.00679e-06,1.099659e-06,29.76156
5.185604e-06,1.198991e-06,29.90262
4.827976e-06,1.299893e-06,30.04368
5.334616e-06,1.399239e-06,30.18473
5.185604e-06,1.498411e-06,30.32577
5.334616e-06,1.599401e-06,30.46683
4.976988e-06,1.698747e-06,30.60788
5.39422e-06,1.799781e-06,30.74892
5.096197e-06,1.899098e-06,30.88998
4.947186e-06,1.999913e-06,31.03104
4.917383e-06,2.099187e-06,31.1721
5.245209e-06,2.198445e-06,31.31316
4.589558e-06,2.29945e-06,31.45422
4.827976e-06,2.39865e-06,31.59525
5.096197e-06,2.499582e-06,31.7363
5.483627e-06,2.599249e-06,31.87734
5.424023e-06,2.700253e-06,32.01839
5.185604e-06,2.79941e-06,32.15945
5.125999e-06,2.898727e-06,32.3005
5.751848e-06,2.999659e-06,32.44154
5.185604e-06,3.099078e-06,32.5826
4.827976e-06,3.200068e-06,32.72364
5.245209e-06,3.299196e-06,32.86468
5.632639e-06,3.400201e-06,33.00573
4.917383e-06,3.499532e-06,33.14679
5.185604e-06,3.598863e-06,33.28783
5.275011e-06,3.699693e-06,33.42888
5.811453e-06,3.799054e-06,33.56993
0.00272736,3.899957e-06,33.711
0.002728879,3.999303e-06,33.85205
0.002729982,4.100104e-06,33.9931
0.002731144,4.199435e-06,34.13418
0.002732038,4.298839e-06,34.27522
0.002733916,4.399873e-06,34.41628
0.002735168,4.499321e-06,34.55733
0.002736539,4.600093e-06,34.69841
0.002737671,4.699396e-06,34.83945
0.002738327,4.800328e-06,34.98049
0.002740413,4.89963e-06,35.12156
0.002740979,4.998816e-06,35.26259
0.002743065,5.099791e-06,35.40365
0.002743959,5.199196e-06,35.54469
0.002745181,5.3002e-06,35.68573
0.002747536,5.39927e-06,35.82677
0.002748072,5.500289e-06,35.96781
0.002749324,5.599533e-06,36.10887
0.002750158,5.698865e-06,36.24993
0.002751052,5.79968e-06,36.39096
0.002752602,5.89907e-06,36.53202
0.002754658,6.000046e-06,36.67307
0.002754867,6.099726e-06,36.81414
0.002756298,6.200717e-06,36.95517
0.002757996,6.299844e-06,37.09623
0.002759188,6.399248e-06,37.23729
0.002760738,6.500166e-06,37.37837
0.002761364,6.59957e-06,37.51942
0.002762377,6.700342e-06,37.66046
0.002764374,6.799673e-06,37.80153
0.002764791,6.900751e-06,37.94259
0.002766073,7.000024e-06,38.08363
0.002768219,7.09921e-06,38.22468
0.002769351,7.200186e-06,38.36573
0.002770752,7.29959e-06,38.50677
0.002771407,7.400464e-06,38.64782
0.00277245,7.499781e-06,38.78886
0.002773941,7.598894e-06,38.9299
0.002774447,7.699884e-06,39.07094
0.002776444,7.799434e-06,39.212
0.002777964,7.90038e-06,39.35304
0.002779186,7.999639e-06,39.49409
0.002780408,8.100571e-06,39.63513
0.002781153,8.199859e-06,39.77618
0.002782851,8.299146e-06,39.91724
0.002784044,8.399977e-06,40.05828
0.002784818,8.499308e-06,40.19934
0.002785981,8.600357e-06,40.34039
0.002787828,8.699761e-06,40.48145
0.00278905,8.800693e-06,40.62248
0.002790183,8.899835e-06,40.76353
0.002791315,8.999166e-06,40.9046
0.002793014,9.100055e-06,41.04563
0.002794266,9.199415e-06,41.18669
0.00279513,9.300187e-06,41.32776
0.002796054,9.399591e-06,41.46881
0.002797961,9.500858e-06,41.60987
0.002798557,9.600175e-06,41.75091
