voltage [V],current [A],time [s]
7.331371e-06,-1.99999e-05,0.0
7.599592e-06,-1.990043e-05,0.1410878
7.122755e-06,-1.979947e-05,0.2821405
7.033348e-06,-1.970027e-05,0.4232133
8.046627e-06,-1.959926e-05,0.564273
7.539988e-06,-1.950012e-05,0.7053455
7.241964e-06,-1.94008e-05,0.8464092
7.390976e-06,-1.929987e-05,0.9874764
6.824732e-06,-1.920051e-05,1.128505
7.480383e-06,-1.909967e-05,1.269562
7.510185e-06,-1.900035e-05,1.41061
6.973743e-06,-1.889934e-05,1.551674
6.943941e-06,-1.880003e-05,1.692714
7.271767e-06,-1.870091e-05,1.833768
7.390976e-06,-1.859985e-05,1.974832
7.480383e-06,-1.850052e-05,2.115882
7.241964e-06,-1.839956e-05,2.256935
7.212162e-06,-1.830023e-05,2.397994
6.914139e-06,-1.81994e-05,2.539058
7.659197e-06,-1.810004e-05,2.680102
7.06315e-06,-1.800059e-05,2.821152
7.003546e-06,-1.78996e-05,2.962206
7.390976e-06,-1.780037e-05,3.10328
7.003546e-06,-1.769935e-05,3.244317
7.331371e-06,-1.760016e-05,3.385377
7.06315e-06,-1.750083e-05,3.526439
7.420778e-06,-1.739993e-05,3.667517
6.824732e-06,-1.730067e-05,3.808551
7.152557e-06,-1.719967e-05,3.949622
7.390976e-06,-1.710023e-05,4.090687
7.450581e-06,-1.699923e-05,4.231746
7.361174e-06,-1.690007e-05,4.372792
6.735325e-06,-1.680074e-05,4.513829
7.629395e-06,-1.669976e-05,4.654888
6.973743e-06,-1.660042e-05,4.795931
7.18236e-06,-1.64996e-05,4.93699
7.18236e-06,-1.640017e-05,5.078054
7.629395e-06,-1.630056e-05,5.219112
7.629395e-06,-1.619957e-05,5.360171
6.616116e-06,-1.61005e-05,5.501209
7.152557e-06,-1.599944e-05,5.642259
7.241964e-06,-1.590022e-05,5.783324
7.718801e-06,-1.579919e-05,5.924367
7.56979e-06,-1.569978e-05,6.065432
6.824732e-06,-1.560066e-05,6.206471
7.06315e-06,-1.549964e-05,6.347547
7.420778e-06,-1.540036e-05,6.488597
7.152557e-06,-1.529937e-05,6.629653
7.629395e-06,-1.520019e-05,6.770722
7.599592e-06,-1.509918e-05,6.911793
7.271767e-06,-1.499982e-05,7.052845
