voltage [V],current [A],time [s]
-0.002740592,-1.99999e-05,0.0
-0.002740443,-1.993423e-05,0.1410864
-0.002739817,-1.986514e-05,0.2821479
-0.002739966,-1.97995e-05,0.42321
-0.002739251,-1.973573e-05,0.5642665
-0.002738982,-1.966498e-05,0.7053218
-0.002738982,-1.959931e-05,0.8463624
-0.002738774,-1.953555e-05,0.9874197
-0.002738655,-1.946489e-05,1.128455
-0.002738625,-1.940092e-05,1.269498
-0.002738178,-1.933529e-05,1.410522
-0.002738416,-1.926457e-05,1.551578
-0.002738029,-1.92006e-05,1.69262
-0.002737284,-1.913516e-05,1.833694
-0.002736658,-1.906444e-05,1.974748
-0.002736956,-1.900044e-05,2.115801
-0.002736956,-1.893475e-05,2.25685
-0.00273627,-1.886574e-05,2.397908
-0.002736211,-1.880007e-05,2.538964
-0.002736151,-1.873443e-05,2.680018
-0.002736241,-1.866557e-05,2.821061
-0.002735615,-1.859994e-05,2.962092
-0.002735198,-1.853594e-05,3.103136
-0.002735585,-1.846529e-05,3.244182
-0.002734631,-1.839962e-05,3.385252
-0.002734333,-1.833569e-05,3.526317
-0.002734423,-1.826511e-05,3.667379
-0.002734065,-1.819947e-05,3.808429
-0.002734274,-1.813547e-05,3.949486
-0.002733976,-1.806467e-05,4.090549
-0.002733409,-1.800066e-05,4.231595
-0.002732873,-1.793493e-05,4.372652
-0.002732486,-1.786428e-05,4.513702
-0.002732992,-1.780043e-05,4.654764
-0.002732873,-1.773484e-05,4.795811
-0.002732843,-1.766581e-05,4.936861
-0.002732366,-1.760019e-05,5.07791
-0.002731562,-1.753448e-05,5.218983
-0.002731085,-1.746553e-05,5.360035
-0.002731264,-1.740002e-05,5.501099
-0.002731204,-1.733607e-05,5.64216
-0.002731085,-1.726529e-05,5.78321
-0.002730936,-1.719965e-05,5.92425
-0.002730876,-1.713565e-05,6.065304
-0.002730548,-1.706497e-05,6.206351
-0.00273025,-1.699929e-05,6.347415
-0.002730191,-1.693552e-05,6.488468
-0.002729863,-1.686477e-05,6.629515
-0.002729446,-1.68008e-05,6.770557
-0.002728641,-1.673515e-05,6.911588
-0.002728999,-1.66645e-05,7.052645
-0.002728701,-1.66005e-05,7.193693
-0.00272885,-1.653499e-05,7.334739
-0.00272876,-1.646593e-05,7.475783
-0.002728611,-1.640023e-05,7.616845
-0.00272733,-1.633431e-05,7.757888
-0.002728105,-1.626527e-05,7.898959
-0.002726883,-1.619963e-05,8.040017
-0.002726585,-1.613398e-05,8.181082
-0.002726972,-1.606514e-05,8.322125
-0.002726436,-1.599947e-05,8.463169
-0.002726167,-1.59355e-05,8.604215
-0.002725959,-1.586485e-05,8.745248
-0.002726197,-1.579925e-05,8.886301
-0.00272584,-1.573528e-05,9.02735
-0.00272578,-1.566471e-05,9.168389
-0.002724856,-1.560069e-05,9.309448
-0.002724737,-1.553509e-05,9.450501
-0.002724648,-1.546429e-05,9.591548
-0.002724469,-1.540036e-05,9.732596
-0.002724469,-1.533463e-05,9.87363
-0.0027242,-1.526586e-05,10.01469
-0.002723545,-1.520019e-05,10.15574
-0.002723366,-1.513452e-05,10.29679
-0.002723187,-1.506547e-05,10.43782
-0.002723217,-1.499985e-05,10.57886
-0.002722293,-1.493424e-05,10.71991
-0.00272271,-1.48652e-05,10.86096
-0.00272274,-1.479966e-05,11.00201
-0.002722323,-1.473569e-05,11.14308
-0.002721399,-1.466501e-05,11.28414
-0.002721727,-1.459921e-05,11.42519
-0.002721518,-1.453518e-05,11.56624
-0.002721488,-1.446449e-05,11.7073
-0.002720296,-1.440072e-05,11.84837
-0.002720922,-1.433506e-05,11.98942
-0.002720356,-1.426433e-05,12.13046
-0.002720237,-1.420036e-05,12.2715
-0.002719909,-1.41348e-05,12.41254
-0.002719909,-1.406408e-05,12.55358
-0.002719015,-1.400012e-05,12.69466
-0.0027197,-1.393458e-05,12.83568
-0.002718836,-1.386559e-05,12.97674
-0.002718836,-1.379987e-05,13.11779
-0.002718687,-1.373413e-05,13.25884
-0.002718329,-1.366511e-05,13.39988
-0.002717733,-1.359946e-05,13.54092
-0.002717614,-1.353573e-05,13.68196
-0.002717644,-1.3465e-05,13.82301
-0.002717614,-1.339929e-05,13.96405
-0.002717227,-1.333529e-05,14.1051
-0.002717167,-1.32647e-05,14.24614
-0.00271681,-1.320071e-05,14.38718
-0.00271666,-1.313504e-05,14.52822
-0.002716154,-1.30644e-05,14.66929
-0.002715886,-1.300048e-05,14.81035
-0.002715707,-1.293483e-05,14.95141
-0.002715141,-1.286414e-05,15.09246
-0.002715766,-1.280016e-05,15.23351
-0.002714992,-1.27346e-05,15.37455
-0.002715468,-1.266575e-05,15.51559
-0.002714813,-1.260007e-05,15.65665
-0.002714515,-1.253438e-05,15.7977
-0.002714396,-1.246546e-05,15.93875
-0.002713859,-1.239979e-05,16.07979
-0.002714157,-1.233579e-05,16.22083
-0.002713174,-1.226508e-05,16.36188
-0.002713054,-1.219961e-05,16.50292
-0.002712876,-1.213572e-05,16.64397
-0.002712458,-1.206495e-05,16.78503
-0.002712131,-1.199928e-05,16.92609
-0.00271216,-1.193525e-05,17.06714
-0.002711535,-1.186461e-05,17.20818
-0.002711892,-1.180082e-05,17.34921
-0.002711445,-1.173514e-05,17.49025
-0.002710789,-1.166442e-05,17.6313
-0.002711028,-1.160051e-05,17.77236
-0.002710968,-1.153485e-05,17.9134
-0.002710372,-1.146583e-05,18.05446
-0.002709836,-1.140013e-05,18.19551
-0.002710044,-1.133471e-05,18.33657
-0.002710074,-1.126564e-05,18.47763
-0.002709717,-1.119993e-05,18.6187
-0.002709597,-1.113408e-05,18.75976
-0.002708495,-1.106516e-05,18.9008
-0.002708793,-1.099949e-05,19.04184
-0.002708614,-1.093565e-05,19.18289
-0.002707958,-1.086493e-05,19.32394
-0.002708197,-1.07993e-05,19.46498
-0.00270772,-1.073544e-05,19.60601
-0.002707064,-1.066472e-05,19.74707
-0.002707273,-1.060072e-05,19.88813
-0.002706826,-1.053503e-05,20.02918
-0.0027062,-1.046454e-05,20.17023
-0.002706736,-1.04005e-05,20.31126
-0.002706289,-1.033483e-05,20.45232
-0.002705693,-1.026571e-05,20.59338
-0.002705574,-1.020015e-05,20.73443
-0.002705246,-1.013451e-05,20.87548
-0.00270468,-1.006562e-05,21.01652
-0.002705067,-9.999945e-06,21.15756
-0.002704412,-9.934331e-06,21.2986
-0.00270465,-9.865282e-06,21.43964
-0.002704412,-9.799682e-06,21.58069
-0.002703935,-9.735682e-06,21.72176
-0.00270319,-9.665135e-06,21.86281
-0.002703071,-9.599447e-06,22.00386
-0.002702743,-9.535433e-06,22.1449
-0.002702743,-9.464638e-06,22.28596
-0.002702177,-9.400377e-06,22.42699
-0.002702266,-9.334806e-06,22.56804
-0.002702117,-9.264084e-06,22.70908
-0.002702057,-9.200303e-06,22.85012
-0.002701283,-9.134572e-06,22.99117
-0.00270167,-9.065654e-06,23.13222
-0.002700895,-8.999981e-06,23.27328
-0.002700329,-8.934367e-06,23.41433
-0.002700448,-8.865332e-06,23.55538
-0.00270012,-8.799834e-06,23.69642
-0.00270021,-8.734234e-06,23.83747
-0.002699405,-8.665171e-06,23.97852
-0.002698928,-8.599425e-06,24.11957
-0.002699196,-8.535368e-06,24.26062
-0.00269869,-8.46482e-06,24.40166
-0.002698123,-8.399147e-06,24.54272
-0.002698034,-8.335322e-06,24.68378
-0.002698123,-8.264673e-06,24.82483
-0.002697468,-8.200674e-06,24.96588
-0.00269714,-8.134972e-06,25.10694
-0.002696931,-8.064293e-06,25.248
-0.002696514,-8.000294e-06,25.38905
-0.002696812,-7.934868e-06,25.5301
-0.00269562,-7.864131e-06,25.67114
-0.00269556,-7.800161e-06,25.81217
-0.002696097,-7.734343e-06,25.95321
-0.002695292,-7.665309e-06,26.09427
-0.002694428,-7.599621e-06,26.23532
-0.002694994,-7.533992e-06,26.37638
-0.002694279,-7.465103e-06,26.51742
-0.002693892,-7.399547e-06,26.65846
-0.0026941,-7.335548e-06,26.79951
-0.002693564,-7.264884e-06,26.94056
-0.002693474,-7.199153e-06,27.08161
-0.002693117,-7.13511e-06,27.22265
-0.00269255,-7.064678e-06,27.36369
-0.002692312,-6.99902e-06,27.50472
-0.002692878,-6.935035e-06,27.64576
-0.002691865,-6.864211e-06,27.78682
-0.002691478,-6.800285e-06,27.92788
-0.002691299,-6.734597e-06,28.06894
-0.002690971,-6.663817e-06,28.20999
-0.002690732,-6.600065e-06,28.35105
-0.002689928,-6.534479e-06,28.49209
-0.002690017,-6.465387e-06,28.63315
-0.002689838,-6.399758e-06,28.77422
-0.002689451,-6.334056e-06,28.91526
-0.002688944,-6.265109e-06,29.05632
-0.002688944,-6.199494e-06,29.19738
-0.002688706,-6.135568e-06,29.33842
-0.002688527,-6.064744e-06,29.47947
-0.002687514,-5.998751e-06,29.62052
-0.002687871,-5.934839e-06,29.76158
-0.002687633,-5.864145e-06,29.90263
-0.002687395,-5.798458e-06,30.04367
-0.002686441,-5.73459e-06,30.1847
-0.002685905,-5.664013e-06,30.32577
-0.002686024,-5.59997e-06,30.46684
-0.002685457,-5.534414e-06,30.6079
-0.00268507,-5.463735e-06,30.74895
-0.002684832,-5.399808e-06,30.89
-0.002684295,-5.334252e-06,31.03105
-0.002684683,-5.265247e-06,31.17209
-0.00268361,-5.199501e-06,31.31311
-0.002683431,-5.133872e-06,31.45415
-0.002683133,-5.064838e-06,31.59522
-0.002682924,-4.999267e-06,31.73627
-0.002682358,-4.933492e-06,31.87734
-0.002682,-4.864793e-06,32.01838
-0.002681822,-4.799062e-06,32.15943
-0.002681553,-4.735048e-06,32.30047
-0.002681375,-4.66434e-06,32.44152
-0.00268054,-4.598769e-06,32.58256
-0.002680153,-4.534784e-06,32.72363
-0.002679855,-4.464251e-06,32.86469
-0.002679259,-4.400208e-06,33.00573
-0.002678663,-4.33439e-06,33.14677
-0.002678573,-4.263653e-06,33.28783
-0.002678305,-4.199625e-06,33.42888
