voltage [V],current [A],time [s]
-0.002735347,-1.999986e-05,0.0
-0.002735347,-1.994937e-05,0.1410794
-0.00273487,-1.99005e-05,0.2821081
-0.002735108,-1.984993e-05,0.4231409
-0.002734214,-1.979944e-05,0.5641915
-0.002734512,-1.974907e-05,0.7052407
-0.002734601,-1.970027e-05,0.8462984
-0.002733976,-1.964976e-05,0.9873464
-0.002734542,-1.959931e-05,1.12841
-0.002733648,-1.955063e-05,1.269471
-0.002734393,-1.950013e-05,1.410525
-0.00273335,-1.944962e-05,1.551565
-0.002733499,-1.940088e-05,1.692621
-0.002732754,-1.935042e-05,1.833673
-0.002732366,-1.929993e-05,1.974722
-0.002732247,-1.924939e-05,2.11577
-0.002732724,-1.920048e-05,2.256831
-0.002732337,-1.914999e-05,2.397885
-0.00273186,-1.909968e-05,2.538928
-0.002732188,-1.905086e-05,2.67997
-0.002732188,-1.900036e-05,2.821019
-0.002732307,-1.894988e-05,2.962061
-0.0027318,-1.889939e-05,3.103109
-0.002731383,-1.885052e-05,3.244174
-0.002731711,-1.880003e-05,3.385217
-0.002730876,-1.874956e-05,3.526266
-0.002731204,-1.87009e-05,3.667314
-0.00273031,-1.86504e-05,3.808368
-0.002730727,-1.859991e-05,3.949415
-0.002730697,-1.854941e-05,4.090476
-0.002730519,-1.85005e-05,4.231532
-0.002730399,-1.845008e-05,4.372596
-0.00273031,-1.839957e-05,4.51364
-0.002729475,-1.835075e-05,4.654682
-0.002730012,-1.830026e-05,4.795727
-0.002729625,-1.824991e-05,4.936766
-0.002728879,-1.819941e-05,5.077813
-0.00272882,-1.815059e-05,5.218865
-0.002728969,-1.810005e-05,5.359915
-0.002728581,-1.804942e-05,5.500993
-0.002728224,-1.800062e-05,5.642045
-0.002728403,-1.795008e-05,5.783101
-0.002727985,-1.789961e-05,5.924158
-0.002727896,-1.785101e-05,6.06522
-0.002727926,-1.780041e-05,6.206289
-0.002727687,-1.77499e-05,6.347351
-0.002726853,-1.769944e-05,6.488411
-0.002727419,-1.765059e-05,6.629441
-0.002727032,-1.760015e-05,6.770483
-0.002726644,-1.75497e-05,6.91152
-0.002726406,-1.750088e-05,7.052567
-0.002726316,-1.745034e-05,7.193613
-0.002726406,-1.739999e-05,7.334667
-0.00272575,-1.734949e-05,7.475715
-0.002725542,-1.730067e-05,7.616766
-0.002725154,-1.725018e-05,7.757813
-0.002724648,-1.719964e-05,7.898859
-0.002725482,-1.715084e-05,8.039924
-0.002724499,-1.710023e-05,8.180975
-0.002724499,-1.704972e-05,8.322043
-0.002724469,-1.69992e-05,8.463095
-0.002724141,-1.695057e-05,8.604144
-0.002724439,-1.690006e-05,8.745185
-0.002723783,-1.684959e-05,8.886223
-0.002723664,-1.680077e-05,9.027268
-0.002723157,-1.675029e-05,9.16832
-0.002723902,-1.669978e-05,9.309385
-0.002723187,-1.664928e-05,9.450429
-0.002723396,-1.660042e-05,9.591472
-0.00272277,-1.655014e-05,9.732504
-0.002722621,-1.649962e-05,9.873565
-0.0027228,-1.645078e-05,10.01461
-0.002722234,-1.640021e-05,10.15566
-0.002721995,-1.634967e-05,10.29672
-0.002722174,-1.630056e-05,10.43778
-0.002721399,-1.625004e-05,10.57883
-0.002721131,-1.619957e-05,10.71988
-0.002720714,-1.61491e-05,10.86092
-0.002720833,-1.610047e-05,11.00196
-0.002720714,-1.604992e-05,11.14301
-0.002720416,-1.599948e-05,11.28405
-0.002720416,-1.595066e-05,11.4251
-0.002720118,-1.590024e-05,11.56615
-0.002720356,-1.584977e-05,11.7072
-0.002719849,-1.579925e-05,11.84823
-0.002720088,-1.575041e-05,11.98927
-0.002719671,-1.569987e-05,12.13033
-0.002719998,-1.564951e-05,12.27138
-0.002719551,-1.560067e-05,12.41244
-0.002718717,-1.555018e-05,12.55351
-0.002719045,-1.549967e-05,12.69458
-0.002718031,-1.544914e-05,12.83563
-0.002718419,-1.540038e-05,12.97668
-0.0027183,-1.534981e-05,13.11772
-0.002718002,-1.529936e-05,13.25876
-0.002718419,-1.525068e-05,13.39982
-0.002717972,-1.520019e-05,13.54087
-0.002717316,-1.514969e-05,13.68192
-0.002717257,-1.509918e-05,13.82296
-0.002716869,-1.505041e-05,13.96399
-0.00271678,-1.499982e-05,14.10503
-0.00271669,-1.494933e-05,14.24606
-0.002716213,-1.490049e-05,14.38712
-0.002716005,-1.485e-05,14.52817
-0.002715886,-1.479969e-05,14.66923
-0.002716243,-1.475091e-05,14.81028
-0.002716124,-1.470037e-05,14.95132
-0.002715468,-1.464982e-05,15.09236
-0.0027152,-1.459918e-05,15.2334
-0.002715588,-1.455039e-05,15.37446
-0.002714545,-1.449989e-05,15.51551
-0.002714455,-1.444935e-05,15.65655
-0.002714753,-1.440076e-05,15.79762
-0.002714694,-1.435027e-05,15.93866
-0.002714276,-1.429964e-05,16.07972
-0.002713948,-1.424918e-05,16.22076
