voltage [V],current [A],time [s]
-0.00392437,-3.680041e-05,18.61873
-0.003913492,-3.669942e-05,18.75976
-0.003903985,-3.660015e-05,18.90083
-0.003891528,-3.649914e-05,19.04187
-0.003880799,-3.639974e-05,19.18294
-0.003869772,-3.629892e-05,19.32399
-0.003859222,-3.619965e-05,19.46503
-0.003848016,-3.610026e-05,19.60608
-0.003838032,-3.599931e-05,19.74712
-0.003827572,-3.590008e-05,19.88817
-0.003818631,-3.579914e-05,20.02921
-0.00380525,-3.569981e-05,20.17027
-0.003794312,-3.560047e-05,20.31132
-0.003783524,-3.549964e-05,20.45238
-0.003772587,-3.540031e-05,20.59343
-0.003762424,-3.529929e-05,20.73448
-0.003752351,-3.519983e-05,20.87552
-0.00374043,-3.509886e-05,21.01657
-0.003729135,-3.499961e-05,21.15763
-0.003719211,-3.490031e-05,21.29867
-0.003707469,-3.479935e-05,21.43973
-0.003695995,-3.470005e-05,21.58078
-0.003686309,-3.459929e-05,21.72182
-0.003674686,-3.449987e-05,21.86288
-0.003663719,-3.439885e-05,22.00393
-0.003651142,-3.429946e-05,22.14498
-0.003641695,-3.420038e-05,22.28604
-0.00362888,-3.409928e-05,22.42711
-0.003618509,-3.400008e-05,22.56813
-0.003607422,-3.389909e-05,22.70917
-0.003595978,-3.379972e-05,22.85022
-0.003585219,-3.370052e-05,22.99126
-0.003573835,-3.359953e-05,23.1323
-0.003560871,-3.350023e-05,23.27333
-0.003548592,-3.339921e-05,23.41438
-0.00353691,-3.330006e-05,23.55541
-0.003528863,-3.31991e-05,23.69646
-0.003516108,-3.309983e-05,23.8375
-0.003502011,-3.300043e-05,23.97856
-0.003491402,-3.28996e-05,24.11961
-0.003480017,-3.280034e-05,24.26065
-0.003467023,-3.269935e-05,24.4017
-0.003457367,-3.259999e-05,24.54275
-0.003442109,-3.249921e-05,24.6838
-0.003429741,-3.239981e-05,24.82486
-0.003417641,-3.230042e-05,24.96592
-0.003403991,-3.219949e-05,25.10697
-0.003392667,-3.210017e-05,25.24801
-0.003380626,-3.199934e-05,25.38906
-0.003367722,-3.19e-05,25.53011
-0.003352851,-3.180056e-05,25.67114
-0.003339469,-3.169953e-05,25.8122
-0.003325939,-3.160034e-05,25.95327
-0.003311157,-3.149937e-05,26.09431
-0.003300369,-3.140012e-05,26.23537
-0.003282815,-3.129907e-05,26.37642
-0.003267705,-3.119999e-05,26.51744
-0.003253967,-3.110064e-05,26.65849
-0.003237039,-3.099961e-05,26.79952
-0.003218979,-3.090018e-05,26.94057
-0.003201216,-3.079923e-05,27.08165
-0.00318259,-3.070004e-05,27.22269
-0.003158987,-3.060073e-05,27.36373
-0.003134966,-3.049975e-05,27.50478
-0.00283289,-3.040044e-05,27.64582
-0.002831846,-3.029956e-05,27.78685
-0.002830982,-3.020022e-05,27.92791
