voltage [V],current [A],time [s]
-0.006462395,-2.500002e-05,0.0
-0.00644961,-2.494936e-05,0.1411024
-0.006437093,-2.490058e-05,0.2821504
-0.006425202,-2.485009e-05,0.4232036
-0.006411821,-2.479953e-05,0.5642432
-0.006399244,-2.474904e-05,0.7053093
-0.006386518,-2.470036e-05,0.846372
-0.006373942,-2.464988e-05,0.987432
-0.006361932,-2.459937e-05,1.128499
-0.006349474,-2.455059e-05,1.269548
-0.006337255,-2.450013e-05,1.410593
-0.006324321,-2.444963e-05,1.551631
-0.006311804,-2.440077e-05,1.692674
-0.006298333,-2.435027e-05,1.833729
-0.006286561,-2.429997e-05,1.974792
-0.006274223,-2.424943e-05,2.115836
-0.006261289,-2.420062e-05,2.256873
-0.00624904,-2.415018e-05,2.397915
-0.006236732,-2.409963e-05,2.538956
-0.006224811,-2.405068e-05,2.68
-0.006211221,-2.400018e-05,2.821058
-0.006199062,-2.394969e-05,2.96211
-0.006186485,-2.389919e-05,3.103172
-0.006174266,-2.385056e-05,3.24421
-0.0061616,-2.380011e-05,3.385257
-0.006148905,-2.374957e-05,3.526293
-0.006136119,-2.37007e-05,3.66735
-0.00612402,-2.365027e-05,3.808423
-0.006111264,-2.359977e-05,3.949491
-0.006098986,-2.354925e-05,4.090563
-0.006086498,-2.350047e-05,4.231602
-0.006073922,-2.345012e-05,4.372653
-0.006060898,-2.339954e-05,4.513691
-0.006048858,-2.335076e-05,4.654743
-0.006036103,-2.330022e-05,4.795803
-0.006023824,-2.32497e-05,4.936861
-0.006011009,-2.319891e-05,5.077918
-0.005998671,-2.315012e-05,5.218977
-0.005986243,-2.309962e-05,5.360033
-0.005974084,-2.304914e-05,5.501066
-0.005961657,-2.300047e-05,5.642105
-0.005948216,-2.29499e-05,5.783165
-0.005936325,-2.28994e-05,5.924211
-0.005924165,-2.285064e-05,6.065273
-0.00591144,-2.280022e-05,6.206337
-0.005898207,-2.274974e-05,6.347394
-0.005886197,-2.269917e-05,6.488426
-0.00587371,-2.26503e-05,6.629465
-0.005861551,-2.259982e-05,6.770501
-0.005848706,-2.254946e-05,6.911537
-0.00583607,-2.250064e-05,7.052609
-0.00582397,-2.245017e-05,7.193687
-0.005811423,-2.23997e-05,7.334759
-0.005798936,-2.234917e-05,7.475802
-0.00578624,-2.23003e-05,7.616848
-0.005773365,-2.224982e-05,7.757893
-0.005760968,-2.219933e-05,7.89893
-0.005748928,-2.215072e-05,8.039976
-0.005736589,-2.210018e-05,8.181022
-0.005723625,-2.20497e-05,8.32208
-0.005710959,-2.199912e-05,8.463137
-0.005698919,-2.19503e-05,8.604177
-0.005686253,-2.189983e-05,8.745211
-0.005673796,-2.184934e-05,8.886253
-0.005662054,-2.180054e-05,9.027298
-0.005648732,-2.175005e-05,9.168362
-0.005636573,-2.169967e-05,9.309427
-0.005623668,-2.164919e-05,9.450492
-0.005612046,-2.160032e-05,9.591543
-0.005599588,-2.154983e-05,9.732589
-0.005585849,-2.14992e-05,9.873626
-0.005573601,-2.145038e-05,10.01466
-0.005561709,-2.139992e-05,10.1557
-0.005548716,-2.134942e-05,10.29677
-0.005536407,-2.129885e-05,10.43783
-0.005524278,-2.125019e-05,10.57888
-0.005511612,-2.119964e-05,10.71993
-0.005498976,-2.114916e-05,10.86097
-0.005487233,-2.110035e-05,11.00203
-0.005474716,-2.104991e-05,11.14309
-0.005462319,-2.099942e-05,11.28414
-0.005450308,-2.095058e-05,11.42519
-0.005437911,-2.090012e-05,11.56624
-0.005424321,-2.084975e-05,11.70728
-0.005412072,-2.079924e-05,11.84834
-0.0054003,-2.075045e-05,11.98939
-0.005387515,-2.069992e-05,12.13044
-0.00537461,-2.064943e-05,12.27149
-0.005362928,-2.060049e-05,12.41255
-0.005349964,-2.054998e-05,12.55359
-0.005337447,-2.049949e-05,12.69464
-0.005324692,-2.044901e-05,12.83568
-0.00531292,-2.040036e-05,12.97673
-0.005299777,-2.034983e-05,13.11778
-0.0052872,-2.029934e-05,13.25883
-0.005275786,-2.025053e-05,13.39989
-0.005262583,-2.020005e-05,13.54095
-0.005250961,-2.014959e-05,13.68199
-0.00523752,-2.009905e-05,13.82303
-0.005225986,-2.00502e-05,13.96407
-0.005213171,-1.999992e-05,14.10512
-0.005200326,-1.994935e-05,14.24618
-0.005188733,-1.990046e-05,14.38725
-0.005176276,-1.984996e-05,14.52831
-0.005163252,-1.979945e-05,14.66937
-0.005150825,-1.97491e-05,14.81041
-0.005138367,-1.970028e-05,14.95144
-0.005126178,-1.964976e-05,15.09248
-0.005113542,-1.959931e-05,15.23352
-0.005101413,-1.955063e-05,15.37457
-0.005089045,-1.950012e-05,15.51561
-0.005075783,-1.944962e-05,15.65668
-0.005063534,-1.940083e-05,15.79772
-0.005051285,-1.935042e-05,15.93876
-0.005038708,-1.929989e-05,16.0798
-0.005026102,-1.924942e-05,16.22085
-0.005013794,-1.920055e-05,16.3619
-0.005001992,-1.915003e-05,16.50295
-0.004988819,-1.909972e-05,16.64399
-0.004977047,-1.905086e-05,16.78504
-0.004964411,-1.900033e-05,16.92609
-0.004951507,-1.894987e-05,17.06715
-0.004939079,-1.889934e-05,17.2082
-0.00492686,-1.885054e-05,17.34926
-0.004914731,-1.880004e-05,17.49032
-0.00490123,-1.874952e-05,17.63138
-0.004889458,-1.870091e-05,17.77242
