voltage [V],current [A],time [s]
-0.002165258,-3.400022e-06,18.61844
-0.002141088,-3.349967e-06,18.75952
-0.002109647,-3.299927e-06,18.90056
-0.0020805,-3.250023e-06,19.04161
-0.002053112,-3.19999e-06,19.18267
-0.002022237,-3.149937e-06,19.32373
-0.001983702,-3.099876e-06,19.46478
-0.001957595,-3.050016e-06,19.60584
-0.001921564,-2.999963e-06,19.74688
-0.001888543,-2.949919e-06,19.88792
-0.001850098,-2.900053e-06,20.02899
-0.001812309,-2.85002e-06,20.17003
-0.001775116,-2.799967e-06,20.31108
-0.001733482,-2.749946e-06,20.45213
-0.001697719,-2.700064e-06,20.59318
-0.001653671,-2.650024e-06,20.73424
-0.001614422,-2.599967e-06,20.87529
-0.001573354,-2.549927e-06,21.01634
-0.001521617,-2.500024e-06,21.15738
-0.001472294,-2.449991e-06,21.29844
-0.001430899,-2.399936e-06,21.43949
-0.001379758,-2.35006e-06,21.58052
-0.001344591,-2.300014e-06,21.72156
-0.0013161,-2.249963e-06,21.8626
-0.00128603,-2.199915e-06,22.00365
-0.001252055,-2.150062e-06,22.14467
-0.001223564,-2.100023e-06,22.28573
-0.001189023,-2.049974e-06,22.42677
-0.001150221,-1.999928e-06,22.56781
-0.00111118,-1.950075e-06,22.70886
-0.001073956,-1.900029e-06,22.84989
-0.001036853,-1.849974e-06,22.99094
-0.0009886622,-1.799923e-06,23.13198
-0.0009373426,-1.750035e-06,23.27302
-0.0008849502,-1.699989e-06,23.41406
-0.0008426905,-1.649938e-06,23.55513
-0.000805974,-1.60007e-06,23.69617
-0.0007687807,-1.550017e-06,23.83721
-0.0007382333,-1.499953e-06,23.97826
-0.0006963611,-1.449911e-06,24.1193
-0.0006613433,-1.400047e-06,24.26036
-0.0006186664,-1.350018e-06,24.40144
-0.0005879104,-1.299959e-06,24.5425
-0.0005516112,-1.249919e-06,24.68354
-0.0005166233,-1.200035e-06,24.82458
-0.0004783869,-1.150014e-06,24.96564
-0.000443399,-1.099956e-06,25.10669
-0.000406146,-1.050097e-06,25.24774
-0.0003708005,-1.000009e-06,25.38879
-0.0003385544,-9.49969e-07,25.52985
-0.0003068745,-8.999177e-07,25.67091
-0.0002749264,-8.500501e-07,25.81194
-0.0002420247,-7.999879e-07,25.953
-0.0002064407,-7.499293e-07,26.09403
-0.0001750886,-6.998835e-07,26.23507
-0.0001494288,-6.49974e-07,26.37613
-0.0001317263,-5.999391e-07,26.51718
6.79493e-06,-5.498932e-07,26.65821
6.496906e-06,-5.000329e-07,26.79926
6.258488e-06,-4.499616e-07,26.9403
6.705523e-06,-3.999194e-07,27.08132
6.79493e-06,-3.49879e-07,27.22238
6.318092e-06,-3.000132e-07,27.36342
6.884336e-06,-2.499364e-07,27.50447
6.735325e-06,-1.998942e-07,27.64551
7.361174e-06,-1.498411e-07,27.78657
6.973743e-06,-9.996074e-08,27.92762
7.033348e-06,-4.989306e-08,28.06867
7.033348e-06,1.564331e-10,28.20969
6.616116e-06,4.995309e-08,28.35104
7.18236e-06,1.000117e-07,28.49211
7.629395e-06,1.498702e-07,28.63317
6.586313e-06,1.99916e-07,28.7742
6.973743e-06,2.499619e-07,28.91525
7.092953e-06,3.000296e-07,29.05627
6.765127e-06,3.498917e-07,29.19731
6.884336e-06,3.999212e-07,29.33834
7.06315e-06,4.499652e-07,29.47938
7.18236e-06,5.000165e-07,29.62042
7.271767e-06,5.498787e-07,29.76146
7.033348e-06,5.999173e-07,29.90251
7.092953e-06,6.499558e-07,30.04354
6.496906e-06,7.000453e-07,30.18458
7.092953e-06,7.49902e-07,30.32562
6.973743e-06,7.999406e-07,30.46667
6.884336e-06,8.500065e-07,30.60772
6.705523e-06,9.000414e-07,30.74878
7.06315e-06,9.499126e-07,30.88981
7.301569e-06,9.999476e-07,31.03086
7.688999e-06,1.050026e-06,31.17192
6.824732e-06,1.100065e-06,31.31297
7.301569e-06,1.150116e-06,31.45405
7.212162e-06,1.199947e-06,31.59512
7.867813e-06,1.250004e-06,31.73616
6.884336e-06,1.300037e-06,31.87719
7.56979e-06,1.35009e-06,32.01825
7.271767e-06,1.39994e-06,32.15931
7.510185e-06,1.449978e-06,32.30036
7.599592e-06,1.500017e-06,32.44144
7.629395e-06,1.55007e-06,32.5825
7.06315e-06,1.599939e-06,32.72352
7.241964e-06,1.649976e-06,32.86457
7.271767e-06,1.70002e-06,33.00563
7.390976e-06,1.750055e-06,33.14669
7.838011e-06,1.799957e-06,33.28774
7.510185e-06,1.849992e-06,33.42881
7.688999e-06,1.900042e-06,33.56986
7.212162e-06,1.95008e-06,33.71091
7.301569e-06,1.999937e-06,33.85198
7.212162e-06,2.049966e-06,33.99304
7.033348e-06,2.100011e-06,34.13407
7.927418e-06,2.150051e-06,34.27514
7.122755e-06,2.20008e-06,34.4162
7.212162e-06,2.249939e-06,34.55724
7.539988e-06,2.299987e-06,34.69829
7.539988e-06,2.350032e-06,34.83934
7.450581e-06,2.400084e-06,34.9804
7.778406e-06,2.449944e-06,35.12143
7.271767e-06,2.499972e-06,35.2625
7.867813e-06,2.550052e-06,35.40355
7.510185e-06,2.600091e-06,35.5446
8.255243e-06,2.64996e-06,35.68565
7.748604e-06,2.699995e-06,35.82671
7.599592e-06,2.750059e-06,35.96775
7.420778e-06,2.800083e-06,36.10881
7.927418e-06,2.849931e-06,36.24986
7.390976e-06,2.899971e-06,36.39092
7.539988e-06,2.950002e-06,36.53197
7.688999e-06,3.000048e-06,36.67304
7.271767e-06,3.049903e-06,36.81411
7.539988e-06,3.099949e-06,36.95517
7.301569e-06,3.149999e-06,37.09623
7.629395e-06,3.200057e-06,37.23729
7.480383e-06,3.250079e-06,37.37835
7.688999e-06,3.299974e-06,37.51942
7.033348e-06,3.349991e-06,37.66046
7.688999e-06,3.400055e-06,37.8015
6.973743e-06,3.450079e-06,37.94252
8.225441e-06,3.49997e-06,38.08357
7.778406e-06,3.550003e-06,38.22463
7.539988e-06,3.60006e-06,38.36569
7.539988e-06,3.65007e-06,38.50676
7.838011e-06,3.699919e-06,38.64781
7.688999e-06,3.749945e-06,38.78886
7.748604e-06,3.800003e-06,38.92992
7.450581e-06,3.850037e-06,39.07097
7.778406e-06,3.899919e-06,39.21203
7.480383e-06,3.949954e-06,39.35307
8.165836e-06,4.000012e-06,39.49414
7.838011e-06,4.050085e-06,39.63519
7.838011e-06,4.099922e-06,39.77624
7.95722e-06,4.149962e-06,39.91731
7.450581e-06,4.200003e-06,40.05838
7.867813e-06,4.25006e-06,40.19943
7.927418e-06,4.300095e-06,40.3405
7.95722e-06,4.349975e-06,40.48156
7.867813e-06,4.400019e-06,40.62261
7.867813e-06,4.450045e-06,40.76368
8.314848e-06,4.500074e-06,40.90473
8.016825e-06,4.549915e-06,41.04577
8.136034e-06,4.59996e-06,41.18682
7.659197e-06,4.650013e-06,41.32788
7.629395e-06,4.700055e-06,41.46894
7.629395e-06,4.749914e-06,41.61
7.510185e-06,4.799973e-06,41.75106
7.629395e-06,4.850037e-06,41.89211
7.659197e-06,4.900076e-06,42.03315
7.271767e-06,4.949908e-06,42.1742
8.016825e-06,4.999978e-06,42.31525
7.629395e-06,5.050008e-06,42.45631
7.867813e-06,5.100051e-06,42.59737
7.510185e-06,5.149922e-06,42.73845
8.076429e-06,5.199969e-06,42.87949
8.195639e-06,5.249988e-06,43.02054
7.987022e-06,5.300026e-06,43.16161
8.136034e-06,5.35006e-06,43.30267
7.838011e-06,5.39992e-06,43.44374
7.927418e-06,5.449965e-06,43.58478
8.076429e-06,5.500001e-06,43.72583
7.748604e-06,5.550055e-06,43.86687
7.838011e-06,5.599949e-06,44.00792
7.95722e-06,5.650008e-06,44.14897
7.778406e-06,5.700025e-06,44.29002
8.076429e-06,5.750089e-06,44.43109
8.255243e-06,5.799926e-06,44.57215
7.510185e-06,5.849988e-06,44.7132
8.255243e-06,5.900011e-06,44.85425
8.076429e-06,5.950062e-06,44.9953
8.404255e-06,5.999929e-06,45.13636
8.165836e-06,6.049978e-06,45.2774
8.314848e-06,6.099996e-06,45.41844
7.867813e-06,6.15005e-06,45.55949
8.314848e-06,6.19988e-06,45.70056
7.748604e-06,6.249944e-06,45.8416
8.016825e-06,6.299972e-06,45.98267
0.002694458,6.350055e-06,46.12372
0.002695173,6.400086e-06,46.26477
0.002694786,6.44997e-06,46.40584
0.00269568,6.500009e-06,46.54688
0.002696007,6.550039e-06,46.68792
0.002696723,6.60008e-06,46.82896
0.002697378,6.649933e-06,46.97
0.002697945,6.699962e-06,47.11105
0.002697974,6.750002e-06,47.2521
0.002698511,6.80004e-06,47.39315
0.002698749,6.849928e-06,47.53421
0.002699167,6.899954e-06,47.67525
0.002700031,6.949992e-06,47.8163
0.002700299,7.000023e-06,47.95733
0.002700895,7.049885e-06,48.09839
0.002700746,7.099937e-06,48.23944
0.002701551,7.149987e-06,48.38049
0.002702504,7.200028e-06,48.52154
0.002702504,7.249922e-06,48.66259
0.00270319,7.29995e-06,48.80365
0.002703488,7.35e-06,48.94468
0.002703398,7.400025e-06,49.08572
0.002704412,7.450086e-06,49.22677
0.002704322,7.499912e-06,49.36783
0.002705097,7.549959e-06,49.50889
0.002705127,7.599994e-06,49.64994
0.002705932,7.650068e-06,49.79098
0.00270614,7.699919e-06,49.93203
0.002707064,7.749959e-06,50.07306
0.002706945,7.800002e-06,50.21413
0.002707303,7.850082e-06,50.35518
0.002707601,7.899908e-06,50.49623
0.002708465,7.949948e-06,50.63728
0.002708584,8e-06,50.77832
0.002709448,8.050063e-06,50.91935
0.002709568,8.099936e-06,51.06041
0.002709568,8.149955e-06,51.20147
0.002709925,8.200015e-06,51.34251
0.002710909,8.250039e-06,51.48358
0.002711117,8.299896e-06,51.62463
0.002711743,8.349921e-06,51.76568
0.002711475,8.399981e-06,51.90671
0.002712071,8.450022e-06,52.04776
0.002712339,8.500058e-06,52.18879
0.002712637,8.549924e-06,52.32984
0.002713025,8.6e-06,52.47092
0.002713352,8.650037e-06,52.61198
0.002713978,8.700089e-06,52.75303
0.002714157,8.749927e-06,52.89408
0.002714604,8.799983e-06,53.03513
0.00271529,8.850039e-06,53.17616
0.002715409,8.900091e-06,53.31722
0.0027152,8.949978e-06,53.45826
0.002716005,8.999993e-06,53.59931
0.002716005,9.050033e-06,53.74037
0.00271681,9.100078e-06,53.88142
0.002717048,9.149942e-06,54.02247
0.002717227,9.199975e-06,54.1635
0.002717882,9.25002e-06,54.30455
0.002717763,9.300068e-06,54.4456
0.002718121,9.349973e-06,54.58664
0.002718896,9.400007e-06,54.7277
0.002718627,9.450043e-06,54.86873
0.002719522,9.500115e-06,55.0098
0.00271976,9.550145e-06,55.15084
0.002720207,9.599994e-06,55.29189
0.002720118,9.650034e-06,55.43293
0.002720684,9.700138e-06,55.57398
0.002720594,9.750126e-06,55.71502
0.002721697,9.799998e-06,55.85606
0.002721578,9.850011e-06,55.99712
0.002721786,9.900099e-06,56.13817
0.002722532,9.950104e-06,56.27923
0.002722353,9.999962e-06,56.42028
0.002722532,9.950104e-06,56.56134
0.002721578,9.900098e-06,56.70238
0.002721876,9.850014e-06,56.84346
0.002720922,9.799998e-06,56.98449
0.002720594,9.750128e-06,57.12554
0.002720654,9.700136e-06,57.26657
0.002720386,9.650038e-06,57.40761
0.00271976,9.599997e-06,57.54865
0.00271976,9.550148e-06,57.68971
0.002719283,9.500115e-06,57.83077
0.002718955,9.450048e-06,57.97182
0.002718359,9.400013e-06,58.11286
0.002718389,9.349977e-06,58.2539
0.002717942,9.300074e-06,58.39493
0.002717555,9.250025e-06,58.53599
0.002717048,9.199975e-06,58.67703
0.00271678,9.149943e-06,58.81806
0.002717108,9.100076e-06,58.95912
0.002715975,9.050035e-06,59.10017
0.002715766,8.99999e-06,59.24123
0.002715588,8.949976e-06,59.38227
0.002715588,8.900093e-06,59.52332
0.002714723,8.850035e-06,59.66436
0.002714425,8.799981e-06,59.80542
0.002713829,8.749928e-06,59.94648
0.002714038,8.70009e-06,60.08752
0.002713501,8.650037e-06,60.22858
0.002712786,8.600002e-06,60.36964
0.002712995,8.549926e-06,60.5107
0.002711952,8.50006e-06,60.65173
0.002711743,8.450024e-06,60.79279
0.002711296,8.399984e-06,60.93383
0.002710789,8.349918e-06,61.07488
0.002710611,8.299896e-06,61.21593
0.002710372,8.250044e-06,61.357
0.002710044,8.200018e-06,61.49805
0.002709478,8.149958e-06,61.63909
0.002708972,8.099939e-06,61.78013
0.002708972,8.050067e-06,61.92117
0.002708495,8.000006e-06,62.0622
0.002708316,7.949953e-06,62.20325
0.002707362,7.899913e-06,62.3443
0.002706796,7.850087e-06,62.48536
0.002706826,7.800006e-06,62.62642
0.002706707,7.749965e-06,62.76748
0.002705812,7.699927e-06,62.90852
0.002705008,7.650071e-06,63.04957
0.002705038,7.599998e-06,63.19062
0.002704769,7.549966e-06,63.33166
0.002704471,7.49992e-06,63.47273
0.002704054,7.450092e-06,63.61379
0.002703935,7.400025e-06,63.75484
0.002703398,7.350003e-06,63.89587
0.002702832,7.299958e-06,64.03692
0.002702206,7.249928e-06,64.17797
0.002702296,7.200033e-06,64.31901
0.0027017,7.149989e-06,64.46007
