voltage [V],current [A],time [s]
-0.002709419,-3.999968e-05,0.0
-0.002709895,-3.990029e-05,0.1410863
-0.00270924,-3.979947e-05,0.2821333
-0.00270915,-3.970016e-05,0.4231904
-0.002708972,-3.95993e-05,0.5642429
-0.002708584,-3.949991e-05,0.70528
-0.002708673,-3.93988e-05,0.8463161
-0.002708912,-3.92997e-05,0.9873692
-0.002708673,-3.920036e-05,1.128405
-0.002709001,-3.909941e-05,1.269451
-0.002708137,-3.900008e-05,1.410499
-0.002708107,-3.889925e-05,1.551549
-0.00270763,-3.879996e-05,1.692578
-0.002707869,-3.870044e-05,1.833618
-0.002707809,-3.859939e-05,1.974651
-0.002707332,-3.850022e-05,2.115725
-0.002707481,-3.839919e-05,2.256771
-0.002707213,-3.830002e-05,2.39783
-0.002706975,-3.819898e-05,2.538884
-0.002706885,-3.809993e-05,2.679915
-0.0027062,-3.800051e-05,2.820973
-0.002707005,-3.789956e-05,2.962018
-0.002706498,-3.780008e-05,3.10308
-0.002706945,-3.769911e-05,3.244149
-0.002706647,-3.759995e-05,3.385215
-0.002705961,-3.749898e-05,3.52627
-0.002705872,-3.739973e-05,3.667327
-0.00270617,-3.73003e-05,3.808366
-0.002705604,-3.71995e-05,3.949407
-0.002705723,-3.710015e-05,4.090458
-0.002705395,-3.699888e-05,4.231512
-0.002705783,-3.689955e-05,4.37257
-0.002705514,-3.68004e-05,4.513613
-0.002705276,-3.669944e-05,4.654661
-0.002704799,-3.660006e-05,4.795711
-0.00270474,-3.64991e-05,4.936738
-0.002704471,-3.639974e-05,5.07779
-0.00270471,-3.629886e-05,5.218834
-0.002704352,-3.619964e-05,5.359877
-0.002704233,-3.610025e-05,5.500926
-0.002704352,-3.599928e-05,5.641979
-0.002704084,-3.590004e-05,5.783042
-0.002703995,-3.579906e-05,5.924096
-0.002703786,-3.569975e-05,6.06515
-0.002703339,-3.560043e-05,6.206204
-0.002703518,-3.549962e-05,6.347276
-0.002703547,-3.54003e-05,6.48832
-0.00270322,-3.529928e-05,6.629372
-0.002702653,-3.519985e-05,6.770428
-0.002702862,-3.509884e-05,6.911489
-0.002702296,-3.499963e-05,7.052523
-0.002702624,-3.490035e-05,7.193565
-0.002702385,-3.479936e-05,7.334621
-0.002702653,-3.470006e-05,7.475652
-0.002702147,-3.459926e-05,7.61669
-0.002701759,-3.44999e-05,7.757721
-0.002701521,-3.439886e-05,7.89879
-0.002701849,-3.429946e-05,8.039816
-0.002701819,-3.420035e-05,8.180859
-0.002701014,-3.409936e-05,8.321917
-0.00270161,-3.40001e-05,8.462949
-0.002700925,-3.389912e-05,8.604002
-0.002700716,-3.379972e-05,8.745055
-0.002700776,-3.37005e-05,8.886118
-0.002700597,-3.359954e-05,9.027161
-0.002700478,-3.350018e-05,9.168215
-0.002700925,-3.339921e-05,9.309273
-0.002700239,-3.330004e-05,9.450333
-0.002700627,-3.319909e-05,9.591382
-0.00270012,-3.309976e-05,9.732436
-0.002700716,-3.30004e-05,9.873502
-0.00270021,-3.289955e-05,10.01454
-0.002699316,-3.280032e-05,10.15558
-0.002699435,-3.26993e-05,10.29664
-0.002699554,-3.259997e-05,10.4377
-0.002699226,-3.249921e-05,10.57873
-0.002698928,-3.239977e-05,10.71977
-0.002699077,-3.230046e-05,10.86083
-0.002698928,-3.219947e-05,11.00187
-0.002698272,-3.210016e-05,11.14293
-0.002698421,-3.199931e-05,11.28399
-0.002698153,-3.190001e-05,11.42505
-0.002698362,-3.180056e-05,11.5661
-0.002697945,-3.169947e-05,11.70714
-0.002697647,-3.160028e-05,11.8482
-0.002697319,-3.149929e-05,11.98924
-0.002696812,-3.140008e-05,12.13029
-0.00269708,-3.129907e-05,12.27133
-0.002697259,-3.11999e-05,12.41239
-0.002697319,-3.110062e-05,12.55345
-0.002696931,-3.099955e-05,12.69449
-0.002697259,-3.090015e-05,12.83555
-0.002696514,-3.079917e-05,12.97659
-0.002696633,-3.070004e-05,13.11764
-0.002696276,-3.060071e-05,13.25868
-0.002696365,-3.049975e-05,13.39973
-0.002696514,-3.040041e-05,13.54079
-0.002696127,-3.029952e-05,13.68183
-0.002695858,-3.020019e-05,13.82288
-0.00269568,-3.009892e-05,13.96391
-0.002695441,-2.999956e-05,14.10498
-0.00269568,-2.990039e-05,14.24601
-0.002695322,-2.979941e-05,14.38707
-0.002695262,-2.970014e-05,14.52812
-0.002694845,-2.959913e-05,14.66917
-0.002694398,-2.949982e-05,14.81021
-0.002694905,-2.9399e-05,14.95125
-0.00269413,-2.929967e-05,15.0923
-0.002694368,-2.920034e-05,15.23337
-0.00269407,-2.90993e-05,15.37441
-0.00269407,-2.900015e-05,15.51545
-0.002693951,-2.889913e-05,15.65651
-0.002693772,-2.879981e-05,15.79754
-0.002693385,-2.870055e-05,15.93859
-0.002693087,-2.859968e-05,16.07964
-0.002693892,-2.850036e-05,16.2207
-0.002693117,-2.839924e-05,16.36176
-0.002693117,-2.829991e-05,16.5028
-0.002693176,-2.819888e-05,16.64385
-0.00269255,-2.809968e-05,16.78489
-0.00269258,-2.800039e-05,16.92593
-0.002692819,-2.789943e-05,17.06697
-0.002692133,-2.780008e-05,17.20804
-0.002691776,-2.769928e-05,17.34911
-0.002691835,-2.759995e-05,17.49016
-0.002692252,-2.750049e-05,17.63121
-0.002691776,-2.739948e-05,17.77227
-0.002691209,-2.730041e-05,17.91331
-0.002691597,-2.719935e-05,18.05436
-0.002691269,-2.710013e-05,18.19541
-0.002690405,-2.69991e-05,18.33647
-0.002690762,-2.689977e-05,18.4775
-0.002690643,-2.680055e-05,18.61855
-0.00269109,-2.669953e-05,18.7596
-0.002690762,-2.66003e-05,18.90063
-0.002690881,-2.649929e-05,19.04167
-0.002690524,-2.640011e-05,19.18272
-0.002690881,-2.629914e-05,19.32377
-0.002690166,-2.619986e-05,19.46482
-0.002689958,-2.61005e-05,19.60586
-0.00268966,-2.599966e-05,19.7469
-0.002689511,-2.590037e-05,19.88793
-0.002688944,-2.57994e-05,20.02899
-0.002688706,-2.570008e-05,20.17005
-0.002689958,-2.560095e-05,20.31109
-0.002688438,-2.54999e-05,20.45213
-0.002688855,-2.540053e-05,20.59319
-0.002688676,-2.529955e-05,20.73426
-0.002688587,-2.520026e-05,20.87533
-0.002688348,-2.509942e-05,21.01638
-0.002687752,-2.500009e-05,21.15742
-0.00268805,-2.490064e-05,21.29848
-0.002688408,-2.479959e-05,21.43954
-0.002687424,-2.470039e-05,21.58057
-0.002687901,-2.45994e-05,21.72162
-0.002687246,-2.450019e-05,21.86266
