voltage [V],current [A],time [s]
-0.001419514,-3.999958e-05,0.0
-0.001389802,-3.933493e-05,0.1410853
-0.001361817,-3.866495e-05,0.2821358
-0.001333416,-3.800041e-05,0.4231899
-0.001303852,-3.733396e-05,0.5642163
-0.001273036,-3.66639e-05,0.7052465
-0.001244247,-3.599914e-05,0.8462845
-0.001214385,-3.533458e-05,0.9873529
-0.001184195,-3.466457e-05,1.128408
-0.001154929,-3.399998e-05,1.269473
-0.001124024,-3.333535e-05,1.410539
-0.001095444,-3.266547e-05,1.551586
-0.001065373,-3.199921e-05,1.692643
-0.001037538,-3.133423e-05,1.833671
-0.001008391,-3.066458e-05,1.974722
-0.0009796023,-2.999952e-05,2.115789
-0.0009534955,-2.933487e-05,2.256843
-0.0009265542,-2.866505e-05,2.397892
-0.000901252,-2.80003e-05,2.538934
-0.0008741617,-2.733375e-05,2.679976
-0.0008477569,-2.666419e-05,2.821017
-0.0008214116,-2.599957e-05,2.962076
-0.000795275,-2.533487e-05,3.103122
-0.0007688999,-2.4665e-05,3.24417
-0.0007435083,-2.400014e-05,3.385196
-0.0007154346,-2.333557e-05,3.526256
-0.0006876588,-2.266544e-05,3.66731
-0.0006575286,-2.199908e-05,3.808366
-0.0006284714,-2.133413e-05,3.949434
-0.00060004,-2.066448e-05,4.090472
-0.0005732775,-1.999982e-05,4.231545
-0.0005494654,-1.933514e-05,4.372613
-0.0005276501,-1.866541e-05,4.513676
-0.0005056858,-1.800052e-05,4.654728
-0.0004847646,-1.733593e-05,4.795777
-0.0004628599,-1.66644e-05,4.936815
-0.0004410446,-1.599939e-05,5.077852
-0.000418067,-1.533458e-05,5.218899
-0.000394851,-1.46649e-05,5.359942
-0.0003740788,-1.399999e-05,5.501016
-0.0003531277,-1.333516e-05,5.642046
-0.0003311634,-1.266559e-05,5.78311
-0.0003103614,-1.199912e-05,5.924158
-0.0002893209,-1.133459e-05,6.065202
-0.0002688468,-1.06646e-05,6.20624
-0.0002482533,-9.999829e-06,6.347286
-0.0002288222,-9.334733e-06,6.48834
-0.0002086759,-8.665113e-06,6.629387
-0.0001888871,-8.00025e-06,6.770433
-0.0001689792,-7.335475e-06,6.911471
-0.0001505017,-6.663773e-06,7.052515
7.867813e-06,-5.998663e-06,7.19358
7.659197e-06,-5.334208e-06,7.334642
7.271767e-06,-4.664296e-06,7.475714
7.241964e-06,-3.999608e-06,7.616781
8.046627e-06,-3.334746e-06,7.757828
7.539988e-06,-2.66479e-06,7.898876
7.629395e-06,-2.000001e-06,8.039941
7.927418e-06,-1.333596e-06,8.180996
7.56979e-06,-6.635237e-07,8.322044
7.688999e-06,1.309672e-09,8.463102
8.046627e-06,6.63902e-07,8.604442
8.165836e-06,1.333814e-06,8.745487
8.076429e-06,2.000146e-06,8.886543
7.659197e-06,2.665169e-06,9.027591
8.255243e-06,3.334717e-06,9.168639
8.076429e-06,3.999536e-06,9.30968
7.748604e-06,4.664253e-06,9.450735
7.688999e-06,5.334092e-06,9.591797
8.046627e-06,6.000293e-06,9.732856
7.808208e-06,6.665257e-06,9.873924
7.480383e-06,7.335082e-06,10.01497
7.539988e-06,7.999901e-06,10.15602
8.076429e-06,8.664545e-06,10.29709
8.136034e-06,9.335825e-06,10.43814
0.0001359284,1.000085e-05,10.57917
0.0002842247,1.066548e-05,10.72023
0.0003044903,1.133539e-05,10.86129
0.0003248751,1.199995e-05,11.00235
0.0003461242,1.266459e-05,11.1434
0.0003678501,1.33359e-05,11.28446
0.0003888309,1.400053e-05,11.4255
0.0004106164,1.466545e-05,11.56655
0.0004335344,1.533494e-05,11.70759
0.0004557371,1.599966e-05,11.84864
0.00047791,1.666466e-05,11.98968
0.0004994869,1.733599e-05,12.13072
0.0005217791,1.800057e-05,12.27177
0.0005436838,1.866539e-05,12.41282
0.0005648434,1.93351e-05,12.55387
0.0005894303,1.99997e-05,12.69493
0.000615567,2.0666e-05,12.83598
0.0006447434,2.133555e-05,12.97703
0.0006742775,2.200041e-05,13.11807
0.0007030964,2.266491e-05,13.25914
0.0007318556,2.333512e-05,13.40019
0.0007573664,2.39995e-05,13.54124
0.0007846057,2.46659e-05,13.68228
0.0008110702,2.533573e-05,13.82332
0.0008368492,2.600047e-05,13.96439
0.0008631647,2.666502e-05,14.10543
0.0008893013,2.733454e-05,14.24647
0.0009153187,2.799928e-05,14.38752
0.0009417236,2.86657e-05,14.52856
0.0009692013,2.933537e-05,14.66959
0.0009952188,2.999989e-05,14.81063
0.001024008,3.066502e-05,14.95168
0.001051933,3.133458e-05,15.09274
0.00108099,3.200109e-05,15.23378
0.001110345,3.266567e-05,15.37481
0.001140207,3.333543e-05,15.51585
0.001169533,3.400007e-05,15.65689
0.001198292,3.466451e-05,15.79795
0.00122869,3.533439e-05,15.939
0.001258552,3.600068e-05,16.08004
0.001288295,3.666525e-05,16.22109
0.001317769,3.733538e-05,16.36214
0.001346648,3.799995e-05,16.50321
0.00137648,3.866454e-05,16.64426
0.001404554,3.933448e-05,16.78531
0.001433939,4.000078e-05,16.92636
0.001405597,3.933448e-05,17.06742
0.001375377,3.866457e-05,17.20849
0.001347244,3.799995e-05,17.34954
