voltage,current,time
0.0009871721,8.357456e-07,106.2554
0.0009918511,8.363277e-07,106.7975
0.0009972453,8.366769e-07,107.3396
0.001002222,8.365605e-07,107.8817
0.001006961,8.37259e-07,108.4239
0.001012325,8.378411e-07,108.966
0.001016945,8.385396e-07,109.5081
0.001021922,8.391216e-07,110.0502
0.001027286,8.402858e-07,110.5924
0.001032054,8.413335e-07,111.1345
0.001036912,8.433126e-07,111.6766
0.001042157,8.461066e-07,112.2187
0.001046896,8.48202e-07,112.7608
0.001051962,8.514617e-07,113.3029
0.001057327,8.521602e-07,113.845
0.001062065,8.535571e-07,114.3872
0.001067132,8.534407e-07,114.9293
0.001072019,8.549541e-07,115.4714
0.001076698,8.556526e-07,116.0135
0.001082122,8.5379e-07,116.5557
0.001087368,8.528586e-07,117.0978
0.001092285,8.547213e-07,117.6399
0.001096725,8.55187e-07,118.182
0.001101792,8.547213e-07,118.7241
0.00110653,8.575153e-07,119.2663
0.001111627,8.600764e-07,119.8084
0.001116812,8.582138e-07,120.3505
0.001121312,8.610077e-07,120.8926
0.001126558,8.572824e-07,121.4347
0.00113222,8.567004e-07,121.9768
0.001136661,8.572824e-07,122.519
0.001141667,8.567004e-07,123.0611
0.001146376,8.579809e-07,123.6032
0.001151711,8.593779e-07,124.1453
0.001156867,8.596107e-07,124.6874
0.001161277,8.601928e-07,125.2295
0.001166701,8.605421e-07,125.7716
0.001171619,8.610077e-07,126.3137
0.001176596,8.620555e-07,126.8559
0.001181543,8.607749e-07,127.398
0.00118646,8.565839e-07,127.9401
0.001191616,8.55187e-07,128.4822
0.001196772,8.5379e-07,129.0243
0.001201391,8.530915e-07,129.5665
0.00120604,8.528586e-07,130.1086
0.001211911,8.516945e-07,130.6507
0.001216441,8.519273e-07,131.1928
0.001221567,8.507632e-07,131.7349
0.001226872,8.505303e-07,132.2771
0.001231521,8.475035e-07,132.8192
0.001236558,8.464558e-07,133.3613
0.001241684,8.479692e-07,133.9035
0.001246393,8.456409e-07,134.4456
0.001251638,8.458737e-07,134.9877
0.001256227,8.457573e-07,135.5298
0.001261503,8.451752e-07,136.0719
0.001266718,8.458737e-07,136.614
0.001271486,8.461066e-07,137.1561
0.001276672,8.456409e-07,137.6982
0.001281917,8.456409e-07,138.2403
0.001286715,8.461066e-07,138.7824
0.001291782,8.463394e-07,139.3246
0.00129658,8.466886e-07,139.8667
0.001301676,8.463394e-07,140.4088
0.001306772,8.463394e-07,140.9509
0.001311123,8.465722e-07,141.4931
0.001316398,8.468051e-07,142.0352
0.001321077,8.472707e-07,142.5773
0.001326084,8.471543e-07,143.1195
0.00133121,8.478528e-07,143.6616
0.001336038,8.479692e-07,144.2037
0.001341194,8.483185e-07,144.7458
0.001345932,8.484349e-07,145.2879
0.001351148,8.486677e-07,145.8301
0.001356035,8.491334e-07,146.3722
0.001360804,8.49599e-07,146.9143
0.001366109,8.500647e-07,147.4565
0.001370907,8.502975e-07,147.9986
0.001376003,8.50996e-07,148.5407
0.001381189,8.514617e-07,149.0828
0.001385897,8.521602e-07,149.6249
0.001391053,8.520437e-07,150.167
0.001396298,8.526258e-07,150.7092
0.001400799,8.526258e-07,151.2513
0.001406193,8.530915e-07,151.7934
0.001410961,8.536736e-07,152.3355
0.001415968,8.536736e-07,152.8776
0.001420945,8.533243e-07,153.4198
0.001425803,8.535571e-07,153.9619
0.00143078,8.5379e-07,154.504
0.001435965,8.5379e-07,155.0461
0.001440853,8.547213e-07,155.5882
0.001445949,8.547213e-07,156.1304
0.001451194,8.547213e-07,156.6725
0.001455843,8.55187e-07,157.2146
0.001461148,8.55187e-07,157.7567
0.001466006,8.556526e-07,158.2988
0.001471072,8.55187e-07,158.8409
0.001476109,8.553034e-07,159.3831
0.001481026,8.556526e-07,159.9252
0.001485854,8.561183e-07,160.4673
0.001491249,8.558854e-07,161.0094
0.001496047,8.565839e-07,161.5515
0.001501143,8.561183e-07,162.0936
0.001506269,8.568168e-07,162.6358
0.00151059,8.565839e-07,163.1779
0.001515329,8.563511e-07,163.72
0.001520485,8.565839e-07,164.2621
0.001525581,8.561183e-07,164.8042
0.001530379,8.561183e-07,165.3463
0.001535565,8.560019e-07,165.8884
0.001540661,8.555362e-07,166.4306
0.001545429,8.55769e-07,166.9727
0.001550674,8.555362e-07,167.5148
0.001555413,8.556526e-07,168.0569
0.001560718,8.561183e-07,168.599
0.001565725,8.558854e-07,169.1411
0.001570463,8.560019e-07,169.6832
0.001575559,8.568168e-07,170.2254
0.001580864,8.565839e-07,170.7675
0.001585484,8.568168e-07,171.3096
0.001590639,8.569332e-07,171.8517
0.001595169,8.563511e-07,172.3938
0.001600325,8.565839e-07,172.9359
0.0016056,8.57166e-07,173.4781
0.001610249,8.577481e-07,174.0202
0.001615703,8.57166e-07,174.5623
0.001620561,8.579809e-07,175.1044
0.001625448,8.577481e-07,175.6465
0.001630545,8.579809e-07,176.1886
0.00163582,8.580973e-07,176.7307
0.001640648,8.584466e-07,177.2728
0.001645625,8.58563e-07,177.8149
0.001650602,8.584466e-07,178.357
0.001655608,8.589122e-07,178.8991
0.001660556,8.589122e-07,179.4413
0.001665473,8.591451e-07,179.9834
0.00167051,8.596107e-07,180.5255
0.001675546,8.598436e-07,181.0676
0.001680702,8.5996e-07,181.6097
0.001685411,8.600764e-07,182.1518
0.00169006,8.605421e-07,182.6939
0.001695454,8.607749e-07,183.236
0.001700431,8.610077e-07,183.7781
0.001705378,8.608913e-07,184.3203
0.001710206,8.614734e-07,184.8624
0.001714796,8.61939e-07,185.4045
0.001720101,8.61939e-07,185.9466
0.001725197,8.61939e-07,186.4888
0.001730055,8.624047e-07,187.0309
0.00173527,8.62754e-07,187.573
0.001740098,8.634524e-07,188.1152
0.001745045,8.631032e-07,188.6573
0.001750052,8.635689e-07,189.1994
0.001754969,8.642673e-07,189.7416
0.001760155,8.643838e-07,190.2837
0.0017654,8.642673e-07,190.8258
0.00176996,8.642673e-07,191.3679
0.001775026,8.650823e-07,191.9101
0.001779944,8.654315e-07,192.4522
0.00178498,8.656643e-07,192.9943
0.001790255,8.657807e-07,193.5364
0.001795173,8.657807e-07,194.0786
0.00180003,8.663628e-07,194.6207
0.001805305,8.663628e-07,195.1628
0.001810074,8.668285e-07,195.7049
0.001815379,8.67527e-07,196.2471
0.001819998,8.678762e-07,196.7892
0.001824945,8.679926e-07,197.3313
0.001830369,8.684583e-07,197.8734
0.001835167,8.685747e-07,198.4155
0.001840204,8.690404e-07,198.9576
0.001845241,8.691568e-07,199.4998
0.001850039,8.696225e-07,200.0419
0.001855135,8.698553e-07,200.584
0.001860291,8.700881e-07,201.1261
0.001865178,8.700881e-07,201.6682
0.001870006,8.710194e-07,202.2104
0.001874804,8.707866e-07,202.7525
0.001880139,8.712523e-07,203.2946
0.001885086,8.721836e-07,203.8367
0.001889974,8.724164e-07,204.3788
0.00189507,8.729985e-07,204.9209
0.001900256,8.725328e-07,205.463
0.001904964,8.733477e-07,206.0051
0.001909465,8.735806e-07,206.5472
0.001914471,8.738134e-07,207.0894
0.001919776,8.742791e-07,207.6315
0.001924396,8.745119e-07,208.1736
0.001929611,8.749776e-07,208.7157
0.001934648,8.754432e-07,209.2578
0.001939535,8.760253e-07,209.8
0.001944602,8.761417e-07,210.3421
0.001949161,8.763745e-07,210.8842
0.001954705,8.763745e-07,211.4263
0.001959622,8.77073e-07,211.9685
0.00196439,8.777715e-07,212.5106
0.001969486,8.7847e-07,213.0527
0.001974702,8.7847e-07,213.5948
0.00197947,8.789357e-07,214.1369
0.001984745,8.787028e-07,214.6791
0.001989782,8.79867e-07,215.2212
0.00199452,8.799834e-07,215.7633
0.001999617,8.805655e-07,216.3054
0.002004325,8.810312e-07,216.8476
0.0020096,8.819625e-07,217.3897
0.002014667,8.819625e-07,217.9318
0.002019495,8.831266e-07,218.4739
0.002024502,8.831266e-07,219.016
0.002029657,8.834759e-07,219.5582
0.002034277,8.842908e-07,220.1003
0.002039611,8.842908e-07,220.6424
0.00204441,8.853385e-07,221.1845
0.002049595,8.854549e-07,221.7266
0.002054602,8.861534e-07,222.2687
0.0020594,8.865027e-07,222.8108
0.002064586,8.867355e-07,223.3529
0.002069503,8.877832e-07,223.895
0.002074599,8.882489e-07,224.4372
0.002079725,8.882489e-07,224.9793
0.002084643,8.892966e-07,225.5214
0.002089411,8.896459e-07,226.0635
0.002094716,8.897623e-07,226.6056
0.002099365,8.9081e-07,227.1477
0.002104461,8.912757e-07,227.6898
0.002108902,8.919742e-07,228.232
0.002114058,8.919742e-07,228.7741
0.002118737,8.929055e-07,229.3162
0.002123892,8.934876e-07,229.8583
0.002129138,8.941861e-07,230.4005
0.002133816,8.952338e-07,230.9426
0.002139091,8.961651e-07,231.4847
0.002144128,8.967472e-07,232.0268
0.002148807,8.973293e-07,232.5689
0.002154052,8.97795e-07,233.1111
0.002159238,8.984935e-07,233.6532
0.002164006,8.993084e-07,234.1953
0.002169132,9.001233e-07,234.7374
0.002173901,9.009382e-07,235.2795
0.002178967,9.017531e-07,235.8216
0.002184272,9.024516e-07,236.3637
0.00218907,9.033829e-07,236.9058
0.002193987,9.040814e-07,237.448
0.002199024,9.050127e-07,237.9901
0.002204031,9.054784e-07,238.5322
0.002209097,9.066425e-07,239.0743
0.002214193,9.078067e-07,239.6164
0.002218932,9.085052e-07,240.1586
0.002223849,9.094365e-07,240.7007
0.002228856,9.106006e-07,241.2428
0.002234012,9.117648e-07,241.7849
0.002239048,9.122305e-07,242.327
0.002243936,9.132782e-07,242.8692
0.002249271,9.147916e-07,243.4113
0.002254009,9.157229e-07,243.9534
0.002259016,9.166542e-07,244.4955
0.002264082,9.180512e-07,245.0376
0.00226894,9.19099e-07,245.5797
0.002273887,9.203795e-07,246.1218
0.002278954,9.215437e-07,246.664
0.002283931,9.222422e-07,247.2061
0.002289027,9.236392e-07,247.7482
0.002294064,9.251526e-07,248.2903
0.002298862,9.262003e-07,248.8324
0.002303958,9.278301e-07,249.3746
0.002308428,9.287614e-07,249.9167
0.002313703,9.303913e-07,250.4588
0.002318263,9.315554e-07,251.0009
0.002323329,9.333016e-07,251.543
0.002328515,9.345822e-07,252.0851
0.002333671,9.36212e-07,252.6273
0.002338529,9.379582e-07,253.1694
0.002343416,9.391224e-07,253.7115
0.002348363,9.412179e-07,254.2536
0.002353579,9.424984e-07,254.7957
0.002358556,9.442447e-07,255.3379
0.002363443,9.458745e-07,255.88
0.002368718,9.478536e-07,256.4221
0.002373517,9.495998e-07,256.9642
0.002378583,9.515788e-07,257.5063
0.002383858,9.533251e-07,258.0485
0.002388418,9.556534e-07,258.5906
0.002393484,9.578653e-07,259.1327
0.002398431,9.599607e-07,259.6748
0.002403557,9.624055e-07,260.2169
0.002408653,9.641517e-07,260.759
0.002413183,9.667128e-07,261.3011
0.002418727,9.693904e-07,261.8432
0.002423644,9.716023e-07,262.3854
0.002428383,9.743962e-07,262.9275
0.002433628,9.775395e-07,263.4696
0.002438247,9.797513e-07,264.0117
0.002443463,9.827781e-07,264.5538
0.002448559,9.865034e-07,265.0959
0.002453327,9.890646e-07,265.6381
0.002458304,9.92557e-07,266.1802
0.002463758,9.95351e-07,266.7223
0.002468467,9.983778e-07,267.2644
0.002473325,1.00187e-06,267.8065
0.002478689,1.006061e-06,268.3486
0.002483398,1.010834e-06,268.8908
0.002488405,1.014327e-06,269.4329
0.002493143,1.017936e-06,269.975
0.002498269,1.023174e-06,270.5171
0.002503604,1.028064e-06,271.0593
0.002507895,1.032255e-06,271.6014
0.002513051,1.038192e-06,272.1435
0.002517939,1.042732e-06,272.6856
0.002523094,1.049018e-06,273.2277
0.002527863,1.055305e-06,273.7699
0.00253287,1.061358e-06,274.312
0.002538115,1.067878e-06,274.8541
0.002542883,1.075678e-06,275.3962
0.00254795,1.083943e-06,275.9383
0.002553046,1.091626e-06,276.4804
0.002557784,1.101638e-06,277.0225
0.002562881,1.11002e-06,277.5646
0.002567798,1.12073e-06,278.1068
0.002572834,1.13307e-06,278.6489
0.002577931,1.145643e-06,279.191
0.002582759,1.160312e-06,279.7331
0.002587795,1.178007e-06,280.2752
0.002592891,1.200009e-06,280.8173
0.00259769,1.227017e-06,281.3595
0.002603024,1.255423e-06,281.9016
0.002607942,1.293141e-06,282.4437
0.002612621,1.337379e-06,282.9858
0.002617925,1.395005e-06,283.5279
0.002622694,1.469743e-06,284.07
0.002627611,1.529581e-06,284.6121
0.002633095,1.64588e-06,285.1542
0.002638161,1.767534e-06,285.6963
0.002643019,1.881272e-06,286.2385
0.002648056,2.029003e-06,286.7806
0.002652913,2.190121e-06,287.3227
0.00265789,2.37627e-06,287.8648
0.002662808,2.595014e-06,288.4069
0.002667904,2.778368e-06,288.9491
0.002672851,3.062189e-06,289.4912
0.002677828,3.323075e-06,290.0333
0.002682954,3.664638e-06,290.5754
0.002688229,4.028436e-06,291.1176
0.002692521,4.496891e-06,291.6597
0.002698272,5.306676e-06,292.2018
0.002702624,6.128917e-06,292.7439
0.002707988,7.1947e-06,293.286
0.002712339,8.192146e-06,293.8281
0.002717018,9.460491e-06,294.3702
0.002723128,1.086597e-05,294.9123
0.002727658,1.205702e-05,295.4545
0.002731979,1.344329e-05,295.9966
0.002737701,1.489162e-05,296.5387
0.002742082,1.632562e-05,297.0808
0.002747238,1.773122e-05,297.6229
0.002751887,1.918187e-05,298.165
0.002757192,2.064335e-05,298.7072
0.002762198,2.215465e-05,299.2493
0.002767295,2.362533e-05,299.7914
0.002772182,2.511917e-05,300.3335
0.002777517,2.669555e-05,300.8756
0.002782345,2.80533e-05,301.4177
0.002787799,2.966484e-05,301.9599
0.002791971,3.100047e-05,302.502
0.002797514,3.24212e-05,303.0441
0.002802491,3.397127e-05,303.5862
0.002807438,3.525813e-05,304.1284
0.002812147,3.666128e-05,304.6705
0.002816945,3.79011e-05,305.2126
0.00282222,3.897969e-05,305.7547
0.002827287,4.013046e-05,306.2968
0.00283289,4.118984e-05,306.8389
0.002837598,4.095747e-05,307.3811
0.002841949,4.18881e-05,307.9232
0.00284943,4.273118e-05,308.4653
0.002852291,4.253117e-05,309.0074
0.002857178,4.348252e-05,309.5495
0.002862126,4.307949e-05,310.0917
0.002867311,4.409405e-05,310.6338
0.00287348,4.467636e-05,311.1759
0.002877027,4.432269e-05,311.718
0.002882421,4.513597e-05,312.2602
0.00288704,4.460569e-05,312.8023
0.002891719,4.533632e-05,313.3444
0.002901852,4.531967e-05,313.8865
0.002902329,4.560384e-05,314.4286
0.002906919,4.608859e-05,314.9707
0.002911657,4.560268e-05,315.5128
0.00291723,4.615507e-05,316.0549
0.0029248,4.56681e-05,316.5971
0.002927035,4.62333e-05,317.1392
0.002931982,4.577776e-05,317.6813
0.002933681,4.60759e-05,318.2234
0.002937078,4.573644e-05,318.7656
0.002945036,4.577381e-05,319.3077
0.002944708,4.587939e-05,319.8498
0.002954572,4.565658e-05,320.3919
0.002960473,4.583329e-05,320.934
0.00296545,4.573353e-05,321.4762
0.002975732,4.581187e-05,322.0183
0.002976745,4.576973e-05,322.5604
0.00297749,4.583888e-05,323.1025
0.002981514,4.575343e-05,323.6446
0.002994239,4.578463e-05,324.1867
0.002996713,4.582864e-05,324.7289
0.003005445,4.582049e-05,325.271
0.00300619,4.5817e-05,325.8131
0.003010899,4.580303e-05,326.3552
0.003022224,4.584005e-05,326.8973
0.003020167,4.585437e-05,327.4394
0.003027707,4.587253e-05,327.9815
0.003033906,4.588871e-05,328.5237
0.003032982,4.586123e-05,329.0657
0.003043592,4.590326e-05,329.6079
0.003047347,4.594319e-05,330.15
0.003051817,4.592468e-05,330.6921
0.003053308,4.592398e-05,331.2342
0.003062576,4.592817e-05,331.7763
0.003071457,4.599732e-05,332.3184
0.003073037,4.596566e-05,332.8606
0.003081381,4.598533e-05,333.4027
0.003080964,4.56454e-05,333.9448
0.003086805,4.564691e-05,334.4869
0.00309211,4.554319e-05,335.029
0.003101915,4.553667e-05,335.5711
0.00310564,4.556356e-05,336.1133
0.003102154,4.535401e-05,336.6554
0.003112435,4.530745e-05,337.1975
0.003117323,4.535879e-05,337.7396
0.003120333,4.535285e-05,338.2817
0.003130168,4.534726e-05,338.8238
0.003131419,4.53532e-05,339.3659
0.003136188,4.537485e-05,339.9081
0.003141463,4.53128e-05,340.4502
0.003146261,4.534144e-05,340.9923
0.003151298,4.524365e-05,341.5344
0.003154069,4.523178e-05,342.0765
0.003155202,4.514377e-05,342.6186
0.003165841,4.50568e-05,343.1607
0.003170878,4.50277e-05,343.7028
0.003176183,4.501268e-05,344.245
0.003181249,4.502258e-05,344.7871
0.003186584,4.470802e-05,345.3292
0.003191262,4.473014e-05,345.8713
0.003196359,4.476216e-05,346.4134
0.003201038,4.478858e-05,346.9555
0.003206402,4.482281e-05,347.4976
0.003211647,4.486251e-05,348.0397
0.003216565,4.488812e-05,348.5819
0.003221482,4.4927e-05,349.124
0.003226519,4.496239e-05,349.6661
0.003231406,4.499487e-05,350.2082
0.003236473,4.503934e-05,350.7503
0.003241301,4.507613e-05,351.2924
0.003246397,4.511385e-05,351.8345
0.003251553,4.515797e-05,352.3767
0.003256381,4.519569e-05,352.9188
0.003261209,4.523457e-05,353.4609
0.003266454,4.528323e-05,354.003
0.003271252,4.532759e-05,354.5451
0.003276408,4.536565e-05,355.0873
0.003281444,4.54156e-05,355.6294
0.003286451,4.545634e-05,356.1715
0.003291488,4.550046e-05,356.7136
0.003296286,4.555436e-05,357.2557
0.003300995,4.559732e-05,357.7978
0.003305823,4.564109e-05,358.34
0.003310978,4.569488e-05,358.8821
0.003315806,4.573865e-05,359.4242
0.003320783,4.579325e-05,359.9663
0.003326029,4.585017e-05,360.5084
0.003330797,4.589045e-05,361.0506
0.003335774,4.594144e-05,361.5927
0.00334096,4.599686e-05,362.1348
0.003345788,4.604633e-05,362.6769
0.003350794,4.609348e-05,363.219
0.00335604,4.615181e-05,363.7612
0.003360778,4.62021e-05,364.3033
0.003365815,4.625914e-05,364.8454
0.003370643,4.630792e-05,365.3875
0.003375888,4.636799e-05,365.9296
0.003380954,4.642666e-05,366.4717
0.003385842,4.647986e-05,367.0139
0.003391027,4.653679e-05,367.556
0.003396124,4.659395e-05,368.0981
0.003400713,4.664599e-05,368.6402
0.003405958,4.670466e-05,369.1824
0.003410935,4.676485e-05,369.7245
0.003415763,4.682271e-05,370.2666
0.00342083,4.687475e-05,370.8087
0.003425807,4.693796e-05,371.3508
0.003430873,4.699791e-05,371.893
0.00343585,4.705961e-05,372.4351
0.003440917,4.710571e-05,372.9772
0.003445864,4.717684e-05,373.5193
0.00345102,4.722865e-05,374.0614
0.003455758,4.728802e-05,374.6036
0.003460914,4.7351e-05,375.1457
0.003465652,4.740711e-05,375.6878
0.003470927,4.747207e-05,376.2299
0.003476053,4.753307e-05,376.772
0.003480732,4.759186e-05,377.3141
0.003486007,4.765333e-05,377.8562
0.003490984,4.77127e-05,378.3984
0.003495783,4.7785e-05,378.9405
0.003500313,4.78297e-05,379.4826
0.003505349,4.789408e-05,380.0247
0.003510594,4.795485e-05,380.5668
0.003515333,4.801515e-05,381.1089
0.003520489,4.807848e-05,381.6511
0.003525555,4.814658e-05,382.1932
0.003530294,4.820887e-05,382.7353
0.00353539,4.827429e-05,383.2774
0.003540218,4.833576e-05,383.8195
0.003545225,4.839909e-05,384.3616
0.003550738,4.845613e-05,384.9038
0.003555387,4.852307e-05,385.4459
0.003560573,4.859176e-05,385.988
0.003565669,4.865229e-05,386.5302
0.003570288,4.871911e-05,387.0723
0.003575474,4.878489e-05,387.6144
0.00358057,4.885392e-05,388.1565
0.003585458,4.891609e-05,388.6986
0.003590554,4.898093e-05,389.2408
0.003595382,4.905032e-05,389.7829
0.003600478,4.910759e-05,390.325
0.003605634,4.918268e-05,390.8671
0.003610402,4.924112e-05,391.4092
0.00361529,4.931353e-05,391.9513
0.003620595,4.937022e-05,392.4935
0.003625393,4.944159e-05,393.0356
0.003630459,4.950271e-05,393.5777
